contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y05799922||Facile|A5W2GAAG|3/31/2022|948|||8025|In attesa scatto|12/1/2022
Y05811072||Facile|H06Y3YWW|3/31/2022|5302|||12003|In attesa scatto|12/1/2022
Y05793412||Facile|H07EZLZY|4/1/2022|5395|||12547|In attesa scatto|12/1/2022
Y05830432||Facile|H05SBXMM|4/1/2022|599|||10807|In attesa scatto|12/1/2022
Y05820532||Facile|H06NNAED|3/31/2022|599|||7913|In attesa scatto|12/1/2022
Y05786002||Facile|FDXBPAAN|3/31/2022|1198|||6846|In attesa scatto|12/1/2022
Y05591782||Facile|EZDLDAAB|4/4/2022|599|||9989|Scatto Bloccato|12/2/2022
Y05745922||Facile|H02Z4RPN|4/4/2022|948|||12236|Scatto Bloccato|12/2/2022
Y05833152||Facile|H054JUKK|4/1/2022|1198|||5771|Scatto Bloccato|12/2/2022
Y05833662||Facile|H02Z3J87|4/1/2022|2197|||11612|Scatto Bloccato|12/2/2022
Y05771192||Facile|H068WK98|4/4/2022|1597|||10885|Scatto Bloccato|12/2/2022
Y05833162||Facile|H02KR333|4/4/2022|2398|||56101|Scatto Bloccato|12/2/2022
Y05771312||Facile|H07GL9SS|4/1/2022|1198|||2917|Scatto Bloccato|12/2/2022
Y05821092||Facile|ER9VUAAU|4/1/2022|748|||8645|Scatto Bloccato|12/2/2022
Y02482071|3014223345|Facile|H01U47KK|10/29/2021|5907.28|||2609|Accepted|10/20/2021
Y02875561|3014227066|Facile|H011UU22|11/5/2021|963|||32218|Accepted|11/5/2021
Y04039552||Facile|H06M61HH|1/26/2022|1098|||1012|In attesa scatto|9/28/2022
Y04318352||Facile|B2WLHAGF|1/25/2022|1178|||30250|Scatto Bloccato|1/22/2023
Y05668292||Facile|A72EVAAU|3/23/2022|429|||992|Scatto Bloccato|1/22/2023
Y05650992||Facile|E4DRUAAT|3/23/2022|499|||992|Scatto Bloccato|1/22/2023
Y05620112||Facile|BK5ANAAM|3/23/2022|228|||992|Scatto Bloccato|1/22/2023
Y05618872||Facile|FET7RAAR|3/23/2022|798|||992|Scatto Bloccato|1/22/2023
Y05622492||Facile|H006YBTS|3/23/2022|998|||992|Scatto Bloccato|1/22/2023
Y05646272||Facile|BJLEDAAB|3/23/2022|299|||992|Scatto Bloccato|1/22/2023
Y05632912||Facile|ARG4SAAS|3/23/2022|1275|||992|Scatto Bloccato|1/22/2023
Y05620732||Facile|H056N2KK|3/23/2022|599|||992|Scatto Bloccato|1/22/2023
Y05630572||Facile|H01385XX|3/23/2022|599|||992|Scatto Bloccato|1/22/2023
Y05619472||Facile|B39ZZAAZ|3/23/2022|179|||992|Scatto Bloccato|1/22/2023
Y05616252||Facile|DKE6UAAU|3/23/2022|2598|||992|Scatto Bloccato|1/22/2023
Y05668722||Facile|DG5Z2AA2|3/23/2022|647|||992|Scatto Bloccato|1/22/2023
Y05664042||Facile|EGEV0AA0|3/23/2022|2039|||992|Scatto Bloccato|1/22/2023
Y05602182||Facile|FU26EAAE|3/23/2022|179|||992|Scatto Bloccato|1/22/2023
Y05615892||Facile|H02XLY99|3/23/2022|675|||992|Scatto Bloccato|1/22/2023
Y05619722||Facile|AZ0GGAAF|3/23/2022|449|||992|Scatto Bloccato|1/22/2023
Y05619052||Facile|BEW4MAAM|3/23/2022|599|||992|Scatto Bloccato|1/22/2023
Y05630302||Facile|H011M7KK|3/23/2022|599|||992|Scatto Bloccato|1/22/2023
Y05616792||Facile|FZRWEAAE|3/23/2022|649|||992|Scatto Bloccato|1/22/2023
Y05616382||Facile|BWWZ1AA1|3/23/2022|349|||992|Scatto Bloccato|1/22/2023
Y05632902||Facile|B0PNVAAU|3/23/2022|999|||992|Scatto Bloccato|1/22/2023
Y05617532||Facile|EZMR1AA0|3/23/2022|778|||992|Scatto Bloccato|1/22/2023
Y05615272||Facile|BZEMVAAU|3/23/2022|599|||992|Scatto Bloccato|1/22/2023
Y05619832||Facile|BAYL0AAZ|3/23/2022|948|||992|Scatto Bloccato|1/22/2023
Y05630562||Facile|BD22LAAL|3/23/2022|1846|||992|Scatto Bloccato|1/22/2023
Y05651002||Facile|ALP4SAAS|3/23/2022|748|||992|Scatto Bloccato|1/22/2023
Y05622542||Facile|GYB1TAAT|3/23/2022|349|||992|Scatto Bloccato|1/22/2023
Y05618062||Facile|E4B9TAAT|3/23/2022|349|||992|Scatto Bloccato|1/22/2023
Y05617922||Facile|DBREVAAU|3/23/2022|1597|||992|Scatto Bloccato|1/22/2023
Y11624701||Facile|DU53DAAD|1/22/2023|2487.5|||11304|In Firma Cartacea|1/22/2023
Y11624681||Facile|H07K7G54|1/22/2023|7599|||11852|Bozza|1/22/2023
Y11624711||Facile|H07K7G54|1/22/2023|10899|||11852|Bozza|1/22/2023
Y11624730||365|FFYNWAAV|1/22/2023|0|||8535|Bozza|1/22/2023
Y11624751||Facile|H02YBVBB|1/22/2023|1215.85|||11304|Bozza|1/22/2023
Y11624761||Facile|EYHRDAAB|1/22/2023|0|||300|Accepted|1/22/2023
Y11624771||Facile|H02P7DML|1/22/2023|0|||300|Accepted|1/22/2023
Y05728902||Facile|H0629HRP|3/29/2022|1598|||12564|In attesa scatto|11/29/2022
Y05765842||Facile|GKP43AA3|3/29/2022|1228|||7235|In attesa scatto|11/29/2022
Y05768532||Facile|F0NJNAAM|3/29/2022|1198|||12699|In attesa scatto|11/29/2022
Y04669582||Facile|G4UHYAAX|3/30/2022|699|||2721|Scatto Bloccato|11/29/2022
Y05633252||Facile|H05Z9EWV|3/30/2022|648|||2577|In attesa scatto|11/29/2022
Y05633502||Facile|H059XAUT|3/30/2022|699|||60818|In attesa scatto|11/29/2022
Y05690752||Facile|AUPKDAAB|3/30/2022|1197|||12120|In attesa scatto|11/29/2022
Y05763942||Facile|G1SGKAAJ|3/29/2022|648|||2051|In attesa scatto|11/29/2022
Y05767402||Facile|H02V9AFE|3/29/2022|629|||9569|In attesa scatto|11/29/2022
Y05769892||Facile|H07JMFED|3/29/2022|625.95|||8294|In attesa scatto|11/29/2022
Y04362552||Facile|H067YA0Z|3/31/2022|599|||12856|In attesa scatto|11/29/2022
Y05766452||Facile|FJ58LAAL|3/29/2022|948|||12594|In attesa scatto|11/29/2022
Y05750092||Facile|FWFR5AA4|3/29/2022|799|||12353|In attesa scatto|11/29/2022
Y05242362||Facile|DY4RBAAA|3/30/2022|7530.9|||12630|In attesa scatto|11/29/2022
Y04721962||Facile|H06L3LML|3/29/2022|1274|||8669|In attesa scatto|11/29/2022
Y05600572||Facile|H02NA8BB|3/29/2022|2347|||12680|In attesa scatto|11/29/2022
Y05761472||Facile|E24RXAAW|3/29/2022|978|||10372|In attesa scatto|11/29/2022
Y05761392||Facile|F7KDRAAP|3/29/2022|599|||3430|In attesa scatto|11/29/2022
Y05768882||Facile|H05ET0LL|3/29/2022|1198|||9972|In attesa scatto|11/29/2022
Y05764552||Facile|H030YHXW|3/29/2022|599|||11540|In attesa scatto|11/29/2022
Y05770012||Facile|H04SMVWW|3/29/2022|675|||12414|In attesa scatto|11/29/2022
Y05712092||Facile|H0594KLK|3/29/2022|948|||7339|In attesa scatto|11/29/2022
Y05769342||Facile|B3XH1AA0|3/29/2022|1648|||12706|In attesa scatto|11/29/2022
Y05769132||Facile|H07DL4YY|3/29/2022|948|||12498|In attesa scatto|11/29/2022
Y04693212||Facile|H02JFGJH|3/30/2022|599|||60835|In attesa scatto|11/29/2022
Y05762732||Facile|H07ANMXW|3/29/2022|379|||12526|In attesa scatto|11/29/2022
Y05748542||Facile|H06SVTVV|3/29/2022|629|||2826|In attesa scatto|11/29/2022
Y05308892||Facile|H02DV0LL|3/29/2022|948|||7252|In attesa scatto|11/29/2022
Y05548862||Facile|DBN4JAAJ|3/29/2022|599|||9989|In attesa scatto|11/29/2022
Y05599502||Facile|H06M76YY|3/29/2022|1348|||12700|In attesa scatto|11/29/2022
Y05768202||Facile|H07JME10|3/29/2022|948|||2292|In attesa scatto|11/29/2022
Y05762692||Facile|A9RPYAAX|3/29/2022|2547|||12520|In attesa scatto|11/29/2022
Y05701712||Facile|H07H8MWV|3/29/2022|999|||12989|In attesa scatto|11/29/2022
Y05748832||Facile|H06KKP76|3/29/2022|948|||1558|In attesa scatto|11/29/2022
Y05599082||Facile|H07AD133|3/29/2022|1413|||10009|In attesa scatto|11/29/2022
Y05741862||Facile|H01HE8BB|3/29/2022|1198|||56101|In attesa scatto|11/29/2022
Y04921982||Facile|DLUL8AA7|3/29/2022|599|||8191|In attesa scatto|11/29/2022
Y05764462||Facile|H07JL8TT|3/29/2022|599|||5872|In attesa scatto|11/29/2022
Y05699092||Facile|H06KFPZY|3/29/2022|948|||12152|In attesa scatto|11/29/2022
Y05771182||Facile|H01YYV88|3/29/2022|652.9|||10645|In attesa scatto|11/29/2022
Y05766052||Facile|H05R9M54|3/29/2022|948|||11759|In attesa scatto|11/29/2022
Y05460062||Facile|GER75AA5|3/29/2022|629|||10425|In attesa scatto|11/29/2022
Y05757632||Facile|FN51FAAF|3/30/2022|499|||12989|In attesa scatto|11/29/2022
Y05563542||Facile|F6JG9AA8|3/29/2022|1347|||12680|In attesa scatto|11/29/2022
Y05525982||Facile|BZ0L1AA0|3/29/2022|4600.9|||60807|Scatto Bloccato|11/29/2022
Y05765782||Facile|H07JMEJH|3/29/2022|625.95|||12545|In attesa scatto|11/29/2022
Y05576392||Facile|H06B0HXW|3/29/2022|569.06|||6282|In attesa scatto|11/29/2022
Y05219132||Facile|H0691ZEE|3/29/2022|1930.9|||7913|In attesa scatto|11/29/2022
Y05705102||Facile|BTVKXAAW|3/29/2022|1347|||12440|In attesa scatto|11/29/2022
Y05761672||Facile|H07H80HH|3/29/2022|1198|||12213|In attesa scatto|11/29/2022
Y05746572||Facile|H07H8GWV|3/29/2022|1198|||56146|In attesa scatto|11/29/2022
Y05729652||Facile|H047WTWW|3/29/2022|599|||9579|In attesa scatto|11/29/2022
Y05229432||Facile|DFU6AAA6|3/29/2022|2487|||8005|In attesa scatto|11/29/2022
Y05747952||Facile|H07JL7BB|3/29/2022|948|||2192|In attesa scatto|11/29/2022
Y05652072||Facile|F04XRAAR|3/29/2022|1598|||12447|In attesa scatto|11/29/2022
Y05007992||Facile|F35GJAAH|3/29/2022|948|||6901|In attesa scatto|11/29/2022
Y05768792||Facile|AR4U3AA3|3/29/2022|1097|||8025|In attesa scatto|11/29/2022
Y05729242||Facile|GTVF0AAZ|3/29/2022|1024|||4868|In attesa scatto|11/29/2022
Y05499542||Facile|FL4R8AA7|3/29/2022|599|||8025|In attesa scatto|11/29/2022
Y05762642||Facile|H06SF277|3/29/2022|3228|||9579|In attesa scatto|11/29/2022
Y05327812||Facile|EHJS4AA3|3/30/2022|4392|||11739|In attesa scatto|11/29/2022
Y05550452||Facile|H053UNPN|3/29/2022|2048|||12166|In attesa scatto|11/29/2022
Y05760942||Facile|DW5DVAAU|3/29/2022|1809.85|||12173|In attesa scatto|11/29/2022
Y05761562||Facile|H02MS166|3/29/2022|3551.9|||12102|In attesa scatto|11/29/2022
Y05760182||Facile|H06VKS87|3/29/2022|599|||12166|In attesa scatto|11/29/2022
Y05763162||Facile|H06YKAML|3/29/2022|2941|||10884|In attesa scatto|11/29/2022
Y05764832||Facile|H0571B43|3/29/2022|1048|||8669|In attesa scatto|11/29/2022
Y05702182||Facile|H06NB944|3/29/2022|599|||12134|In attesa scatto|11/29/2022
Y05766382||Facile|H02F9FRP|3/29/2022|2497|||10585|In attesa scatto|11/29/2022
Y04813302||Facile|H01K40HH|3/29/2022|1098|||1479|In attesa scatto|11/29/2022
Y05764452||Facile|DFHMXAAW|3/29/2022|599|||1056|In attesa scatto|11/29/2022
Y04123052||Facile|H07H5F10|3/29/2022|948|||3851|In attesa scatto|11/29/2022
Y05598912||Facile|ETNEUABA|3/29/2022|599|||9373|In attesa scatto|11/29/2022
Y05759832||Facile|BYEVUAAU|3/29/2022|1228|||12912|In attesa scatto|11/29/2022
Y05764662||Facile|H06S27UU|3/29/2022|599|||12727|In attesa scatto|11/29/2022
Y04689442||Facile|H039Y044|3/29/2022|1128|||8669|In attesa scatto|11/29/2022
Y05597892||Facile|H07HVKXW|3/29/2022|948|||12513|In attesa scatto|11/29/2022
Y05530022||Facile|DLWTAAAT|3/29/2022|499|||3238|In attesa scatto|11/29/2022
Y05707372||Facile|H01ZGTYX|3/29/2022|2198|||2206|In attesa scatto|11/29/2022
Y05765482||Facile|H028PDRP|3/29/2022|1327.95|||12214|In attesa scatto|11/29/2022
Y05764872||Facile|H062J2RR|3/29/2022|599|||12821|In attesa scatto|11/29/2022
Y05764472||Facile|H07DVH76|3/29/2022|718|||60869|In attesa scatto|11/29/2022
Y05699032||Facile|H02YW066|3/29/2022|3695|||11799|In attesa scatto|11/29/2022
Y05514912||Facile|BZ769AA9|3/29/2022|599|||9149|In attesa scatto|11/29/2022
Y05748382||Facile|H07BFGBA|3/29/2022|948|||2586|In attesa scatto|11/29/2022
Y05580572||Facile|H06M6TLL|3/29/2022|5197|||12448|In attesa scatto|11/29/2022
Y05736162||Facile|H049ZEHG|3/29/2022|2547|||6262|In attesa scatto|11/29/2022
Y05593512||Facile|AANEMAAL|3/29/2022|599|||1558|In attesa scatto|11/29/2022
Y05770252||Facile|B0RH1AA0|3/29/2022|599|||8840|In attesa scatto|11/29/2022
Y05769932||Facile|H07H81A1|3/29/2022|1198|||12715|In attesa scatto|11/29/2022
Y05499162||Facile|H01JTHKJ|3/29/2022|948|||8496|In attesa scatto|11/29/2022
Y05749512||Facile|H05EUM0Z|3/29/2022|1228|||2608|In attesa scatto|11/29/2022
Y05712082||Facile|H068HE98|3/29/2022|599|||1056|In attesa scatto|11/29/2022
Y05759982||Facile|GM84HAAH|3/29/2022|625.95|||6262|In attesa scatto|11/29/2022
Y05760732||Facile|H01HSVRR|3/29/2022|1198|||1088|In attesa scatto|11/29/2022
Y05713712||Facile|H07JJYZZ|3/29/2022|599|||6444|In attesa scatto|11/29/2022
Y05757892||Facile|H05BJKKJ|3/29/2022|1598|||3860|In attesa scatto|11/29/2022
Y05763712||Facile|H06YKAML|3/29/2022|1947|||10884|In attesa scatto|11/29/2022
Y05760692||Facile|BUV6RAAR|3/29/2022|2494|||12444|In attesa scatto|11/29/2022
Y05744612||Facile|H0572J54|3/29/2022|1198|||6846|In attesa scatto|11/29/2022
Y05762462||Facile|H07JMB76|3/29/2022|625.95|||12545|In attesa scatto|11/29/2022
Y05786572||Facile|H07JMPUT|3/31/2022|948|||2543|In attesa scatto|11/30/2022
Y05790402||Facile|H07JMP65|3/31/2022|599|||2543|In attesa scatto|11/30/2022
Y05659522||Facile|H056JF32|3/31/2022|599|||12020|In attesa scatto|11/30/2022
Y05791442||Facile|BDU29AA9|3/31/2022|3696|||1056|In attesa scatto|11/30/2022
Y05786772||Facile|H07B3MWV|3/30/2022|1128|||2543|In attesa scatto|11/30/2022
Y05746422||Facile|EBUVWAAW|3/30/2022|948|||12700|In attesa scatto|11/30/2022
Y05787182||Facile|H07JMPVU|3/31/2022|1198|||3435|In attesa scatto|11/30/2022
Y05789352||Facile|H07JMPZY|3/30/2022|948|||12261|In attesa scatto|11/30/2022
Y05791382||Facile|H07JMP87|3/30/2022|599|||12543|In attesa scatto|11/30/2022
Y05739082||Facile|H04786HH|3/30/2022|1203.45|||12102|In attesa scatto|11/30/2022
Y05631362||Facile|EUKHEAAD|3/30/2022|1098|||9149|In attesa scatto|11/30/2022
Y05782912||Facile|H06UJU22|3/30/2022|599|||11666|In attesa scatto|11/30/2022
Y05757972||Facile|H01D5GRP|3/30/2022|599|||1626|In attesa scatto|11/30/2022
Y05710812||Facile|GU7KAAAK|3/30/2022|4071.5|||12089|In attesa scatto|11/30/2022
Y05550952||Facile|H05MJFTS|3/30/2022|1198|||10807|In attesa scatto|11/30/2022
Y05748122||Facile|H07B3W00|3/30/2022|1098|||11130|In attesa scatto|11/30/2022
Y05789242||Facile|H02T3P10|3/30/2022|379|||8496|In attesa scatto|11/30/2022
Y05420052||Facile|H0196977|3/30/2022|1048|||10369|In attesa scatto|11/30/2022
Y05786282||Facile|H011Z4DD|3/30/2022|599|||1604|In attesa scatto|11/30/2022
Y05766142||Facile|DHDYAAAX|3/30/2022|599|||7252|In attesa scatto|11/30/2022
Y05782822||Facile|H01NWZVV|3/30/2022|948|||60865|In attesa scatto|11/30/2022
Y05764232||Facile|H060UYGG|3/30/2022|748|||11141|In attesa scatto|11/30/2022
Y05766632||Facile|FZ741AA1|3/30/2022|948|||1732|In attesa scatto|11/30/2022
Y05597882||Facile|H02Z3TRR|3/30/2022|1499|||12700|In attesa scatto|11/30/2022
Y05788202||Facile|H07GEU44|3/30/2022|599|||9008|In attesa scatto|11/30/2022
Y05789272||Facile|H06TM9UU|3/30/2022|599|||11739|In attesa scatto|11/30/2022
Y05790442||Facile|GX7JXAAW|3/30/2022|1198|||1300|In attesa scatto|11/30/2022
Y05770172||Facile|FF3S7AA6|3/30/2022|629|||2018|In attesa scatto|11/30/2022
Y05788772||Facile|H01S7UWW|3/30/2022|978|||6241|In attesa scatto|11/30/2022
Y05761502||Facile|BDB26AA6|3/30/2022|5664.8|||2206|In attesa scatto|11/30/2022
Y05699162||Facile|EP4GZAAY|3/30/2022|625.95|||12834|In attesa scatto|11/30/2022
Y05740542||Facile|BZ6VXAAX|3/30/2022|2593|||3613|In attesa scatto|11/30/2022
Y05654172||Facile|H048JFHG|3/30/2022|2727|||9364|In attesa scatto|11/30/2022
Y05787942||Facile|H05U7NAN|3/30/2022|1947|||9274|In attesa scatto|11/30/2022
Y05761222||Facile|H0168TGG|3/30/2022|948|||60869|In attesa scatto|11/30/2022
Y05662232||Facile|H063MGLK|3/30/2022|1499|||11877|In attesa scatto|11/30/2022
Y05788012||Facile|H052E8YY|3/30/2022|599|||60861|In attesa scatto|11/30/2022
Y05193922||Facile|AM8BBAAA|3/30/2022|2647|||12338|In attesa scatto|11/30/2022
Y05786752||Facile|H0549D76|3/30/2022|1198|||11540|In attesa scatto|11/30/2022
Y05713992||Facile|H01GEVUU|3/30/2022|948|||2721|In attesa scatto|11/30/2022
Y05551822||Facile|H07H8NJH|3/30/2022|3547|||12539|In attesa scatto|11/30/2022
Y05477182||Facile|H0542BFE|3/30/2022|1198|||12575|In attesa scatto|11/30/2022
Y05788252||Facile|H06JT3UU|3/30/2022|948|||11550|In attesa scatto|11/30/2022
Y05710572||Facile|D6S3ZAAZ|3/30/2022|1598|||12729|In attesa scatto|11/30/2022
Y05768402||Facile|H0430Y66|3/30/2022|625.95|||2042|In attesa scatto|11/30/2022
Y05787212||Facile|EZV54AA4|3/30/2022|1198|||12439|In attesa scatto|11/30/2022
Y05790802||Facile|H01DHM21|3/30/2022|2597|||12834|In attesa scatto|11/30/2022
Y05714062||Facile|H05D2AKJ|3/30/2022|13227|||6444|In attesa scatto|11/30/2022
Y05760932||Facile|H06HZ1RR|3/30/2022|814|||9978|In attesa scatto|11/30/2022
Y05784852||Facile|D83FMAAL|3/30/2022|948|||12705|In attesa scatto|11/30/2022
Y05576772||Facile|H07H8PNM|3/30/2022|1198|||10400|In attesa scatto|11/30/2022
Y05771902||Facile|H060GJED|3/30/2022|1198|||2822|In attesa scatto|11/30/2022
Y05791392||Facile|AHBSYAAX|3/30/2022|1198|||11973|In attesa scatto|11/30/2022
Y05412872||Facile|H0345XSS|3/30/2022|1198|||12560|In attesa scatto|11/30/2022
Y05662482||Facile|H07JE3ZZ|3/30/2022|1598|||11692|In attesa scatto|11/30/2022
Y05352602||Facile|DYB39AA9|3/30/2022|1648|||4092|In attesa scatto|11/30/2022
Y05791312||Facile|H04EP5TT|3/30/2022|599|||12122|In attesa scatto|11/30/2022
Y05793552||Facile|H0035D98|3/30/2022|1198|||11621|In attesa scatto|11/30/2022
Y05703112||Facile|BPW6PAAP|3/30/2022|2278|||10425|In attesa scatto|11/30/2022
Y05789532||Facile|H02AYLXW|3/31/2022|1093|||11030|In attesa scatto|11/30/2022
Y05794972||Facile|H06JVRVU|3/30/2022|599|||9579|In attesa scatto|11/30/2022
Y05550672||Facile|H05UARNM|3/24/2022|1098|||2721|In attesa scatto|11/24/2022
Y05668232||Facile|H02GKN87|3/24/2022|1198|||5088|In attesa scatto|11/24/2022
Y05515732||Facile|H04488BB|3/24/2022|1239.6|||12173|In attesa scatto|11/24/2022
Y05668142||Facile|G01DLAAK|3/24/2022|2398|||12338|In attesa scatto|11/24/2022
Y05651632||Facile|H07DZ3HH|3/24/2022|625.95|||2175|In attesa scatto|11/24/2022
Y05517712||Facile|H04488BB|3/24/2022|1359.6|||12173|In attesa scatto|11/24/2022
Y05461742||Facile|H049TKAK|3/24/2022|1228|||10807|In attesa scatto|11/24/2022
Y05664132||Facile|DM0W9AA9|3/24/2022|1628|||12214|In attesa scatto|11/24/2022
Y05618972||Facile|H07FU4BB|3/24/2022|599|||10163|In attesa scatto|11/24/2022
Y05669202||Facile|H020TZ66|3/24/2022|1216|||4868|In attesa scatto|11/24/2022
Y05576802||Facile|H06RYRNM|3/24/2022|948|||12054|In attesa scatto|11/24/2022
Y05655652||Facile|H07GSAXW|3/24/2022|948|||12595|In attesa scatto|11/24/2022
Y05663042||Facile|H02HBWHH|3/24/2022|3946|||6846|Scatto Bloccato|11/24/2022
Y05668282||Facile|H07H61EE|3/24/2022|948|||2424|In attesa scatto|11/24/2022
Y05630052||Facile|H01KF1PP|3/24/2022|652.9|||2102|In attesa scatto|11/24/2022
Y05581002||Facile|H07H8TSS|3/24/2022|1659|||1088|In attesa scatto|11/24/2022
Y05517092||Facile|H04488BB|3/24/2022|1239.6|||12173|In attesa scatto|11/24/2022
Y05529092||Facile|AZD0TAAT|3/24/2022|707.9|||1642|In attesa scatto|11/24/2022
Y05651642||Facile|H06WUWHH|3/24/2022|1598|||11881|In attesa scatto|11/24/2022
Y05667782||Facile|H02JSJBA|3/24/2022|1198|||8840|In attesa scatto|11/24/2022
Y05503382||Facile|H06HNFUT|3/24/2022|1847|||10846|In attesa scatto|11/24/2022
Y05662452||Facile|H06TXPRP|3/24/2022|948|||3860|In attesa scatto|11/24/2022
Y05622552||Facile|H0048TYY|3/24/2022|625.95|||10645|In attesa scatto|11/24/2022
Y05618462||Facile|H0138733|3/24/2022|599|||11715|In attesa scatto|11/24/2022
Y05154142||Facile|DHSMYAAX|3/24/2022|599|||7252|In attesa scatto|11/24/2022
Y05574002||Facile|EY6RAAAR|3/24/2022|1098|||9359|In attesa scatto|11/24/2022
Y05662182||Facile|FTFP6AA5|3/24/2022|3423.95|||12810|In attesa scatto|11/24/2022
Y05581382||Facile|AZ4L7AA6|3/24/2022|3227|||3527|In attesa scatto|11/24/2022
Y05000362||Facile|H004XNRP|3/28/2022|1251.9|||4452|In attesa scatto|11/24/2022
Y05659342||Facile|H02HXKDB|3/24/2022|379|||11750|In attesa scatto|11/24/2022
Y05666742||Facile|H02PUGRP|3/24/2022|1098|||12639|In attesa scatto|11/24/2022
Y05468972||Facile|H07AJ8LL|3/24/2022|1228|||1980|In attesa scatto|11/24/2022
Y05656832||Facile|H07BSF21|3/24/2022|948|||11621|In attesa scatto|11/24/2022
Y05669152||Facile|H07JE4EE|3/24/2022|948|||6846|In attesa scatto|11/24/2022
Y05666462||Facile|H01DNHLK|3/24/2022|978|||12611|In attesa scatto|11/24/2022
Y05657362||Facile|H06ATWWW|3/24/2022|1198|||12214|In attesa scatto|11/24/2022
Y05615322||Facile|H02KHHPN|3/24/2022|948|||11956|In attesa scatto|11/24/2022
Y05651032||Facile|DAG84AA4|3/24/2022|953.99|||7849|In attesa scatto|11/24/2022
Y05657352||Facile|H02WUUHH|3/24/2022|10868.5|||12672|In attesa scatto|11/24/2022
Y05656882||Facile|H07JE3WW|3/24/2022|3748|||6444|In attesa scatto|11/24/2022
Y05654102||Facile|H056WUBB|3/24/2022|948|||60869|In attesa scatto|11/24/2022
Y05436192||Facile|FJU6RAAR|3/24/2022|1889|||10086|In attesa scatto|11/24/2022
Y05669792||Facile|H01EK0NN|3/24/2022|599|||11655|In attesa scatto|11/24/2022
Y05660062||Facile|H067DYSS|3/24/2022|948|||11540|In attesa scatto|11/24/2022
Y05482782||Facile|H01KKPRP|3/24/2022|2197|||4452|In attesa scatto|11/24/2022
Y05461362||Facile|H07H8BFE|3/24/2022|948|||11948|In attesa scatto|11/24/2022
Y05500942||Facile|DHDLEAAD|3/24/2022|1377|||8945|In attesa scatto|11/24/2022
Y05458732||Facile|B9S3PAAP|3/24/2022|2123|||10369|In attesa scatto|11/24/2022
Y05651202||Facile|H04U0E54|3/24/2022|1499|||9949|In attesa scatto|11/24/2022
Y05651252||Facile|H06M53WW|3/24/2022|3497|||12539|Scatto Bloccato|11/24/2022
Y05515212||Facile|H04488BB|3/24/2022|1198|||12173|In attesa scatto|11/24/2022
Y05663812||Facile|GJMVTAAT|3/24/2022|5047|||12680|Scatto Bloccato|11/24/2022
Y05601732||Facile|H07H8JZY|3/24/2022|599|||12466|In attesa scatto|11/24/2022
Y05475072||Facile|H07H8BFE|3/24/2022|948|||11948|In attesa scatto|11/24/2022
Y05622362||Facile|H07EDSDB|3/24/2022|5895|||12510|Scatto Bloccato|11/24/2022
Y05669912||Facile|H06YBUPP|3/24/2022|2277|||10669|In attesa scatto|11/24/2022
Y05378882||Facile|D5UG9AA8|3/25/2022|1611.89|||8871|In attesa scatto|11/24/2022
Y05649232||Facile|DPLSLAAK|3/25/2022|1998|||4635|In attesa scatto|11/24/2022
Y05660042||Facile|H06ZMGUT|3/24/2022|1798|||11943|Scatto Bloccato|11/24/2022
Y05516552||Facile|H04488BB|3/24/2022|1239.6|||12173|In attesa scatto|11/24/2022
Y05643292||Facile|DN9W5ABA|3/24/2022|6580.4|||2076|In attesa scatto|11/24/2022
Y05660852||Facile|H06WGDED|3/24/2022|948|||3860|In attesa scatto|11/24/2022
Y05576162||Facile|B7KZ5AA5|3/24/2022|599|||2939|In attesa scatto|11/24/2022
Y05631542||Facile|BZY0MAAM|3/24/2022|1198|||8840|In attesa scatto|11/24/2022
Y05668622||Facile|H06UZJKJ|3/24/2022|948|||10574|In attesa scatto|11/24/2022
Y05633842||Facile|H04D7ZLL|3/24/2022|599|||12261|In attesa scatto|11/24/2022
Y05452522||Facile|FFWJBAAA|3/24/2022|1198|||4491|Scatto Bloccato|11/24/2022
Y05663672||Facile|F5AWAAAV|3/24/2022|1151.9|||5361|In attesa scatto|11/24/2022
Y05619612||Facile|FKEK1AA0|3/24/2022|1198|||3435|In attesa scatto|11/24/2022
Y05549862||Facile|B2R5RAAR|3/24/2022|1248|||12545|In attesa scatto|11/24/2022
Y05654192||Facile|H07HV7KK|3/24/2022|4147|||1642|Scatto Bloccato|11/24/2022
Y05633592||Facile|H02PU3VV|3/24/2022|599|||12448|In attesa scatto|11/24/2022
Y05520712||Facile|BW0NPAAN|3/24/2022|1281.9|||12173|In attesa scatto|11/24/2022
Y05662542||Facile|H06YTZAZ|3/24/2022|948|||8669|In attesa scatto|11/24/2022
Y05417542||Facile|A5YG7AA6|3/24/2022|599|||10034|In attesa scatto|11/24/2022
Y04392232||Facile|BWZGFAAE|3/24/2022|3976|||3527|In attesa scatto|11/24/2022
Y05417282||Facile|A5YG7AA6|3/24/2022|1263|||10034|In attesa scatto|11/24/2022
Y04596722||Facile|H051HE10|3/24/2022|1348|||12706|Scatto Bloccato|11/24/2022
Y05643332||Facile|H02XLWJJ|3/24/2022|6345.7|||12623|In attesa scatto|11/24/2022
Y05669322||Facile|H01TE1NN|3/24/2022|2428|||11621|In attesa scatto|11/24/2022
