contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y11617370||365|A1H62AA2|1/23/2023|5755|||5771|Bozza|1/21/2023
Y11624701|3014424944|Facile|DU53DAAD|1/23/2023|2487.5|||11304|Accepted|1/22/2023
Y11624751||Facile|H02YBVBB|1/23/2023|1347.33|ANN|1/23/2023|11304|Annullata|1/22/2023
Y11625010|3014424976|365|DZYB8AA7|1/23/2023|1646.02|||12210|Accepted|1/22/2023
Y11625391||Facile|H04UTUDD|1/22/2023|4388.04|ANN|1/23/2023|12439|Annullata|1/22/2023
Y04299782||Facile|H04UTUDD|1/24/2022|3676|ANN||12439|Annullata|9/25/2022
Y04333612||Facile|H06B0HTS|1/25/2022|1578.93|ANN||9644|Annullata|9/27/2022
Y04350572||Facile|H02MW4ZZ|1/26/2022|722.9|ANN||7783|Annullata|9/28/2022
Y04363582||Facile|E8T76AA6|1/27/2022|3127|ANN||11141|Annullata|9/28/2022
Y09272101|3014373756|Facile|H07NV955|9/29/2022|539.1|||12660|Accepted|9/29/2022
Y09277230|3014373720|365|A9VZVAAV|9/29/2022|199|||32812|Accepted|9/29/2022
Y04391002||Facile|H0618LWV|1/28/2022|1098|||F8150|In attesa scatto|9/29/2022
Y04236722||Facile|FAWXMAAM|1/31/2022|1582|ANN||11739|Annullata|10/2/2022
Y04236842||Facile|FAWXMAAM|1/31/2022|1695|ANN||11739|Annullata|10/2/2022
Y09353140|3014375412|365|EWKY8AA8|10/5/2022|2104.99|||F8150|Accepted|10/4/2022
Y09414861|3014387148|Facile|DJAJMAAL|10/25/2022|1298|||9989|Accepted|10/6/2022
Y09415131|3014380589|Facile|H02LG1ZZ|10/6/2022|1998|||32218|Accepted|10/6/2022
Y09453711|3014379972|Facile|H07XF3TT|10/13/2022|1079.1|||12904|Accepted|10/7/2022
Y09538621|3014380315|Facile|H01LE9A8|10/14/2022|810|||8871|Accepted|10/11/2022
Y09539381|3014380316|Facile|H01LE9A8|10/14/2022|810|||8871|Accepted|10/11/2022
Y09976121|3014389323|Facile|H01V5FUT|10/27/2022|2696|||12546|Accepted|10/27/2022
Y10076940||365|BHEGMAAL|1/23/2023|918.4|||9274|Accepted|11/3/2022
Y10144990|3014408761|365|H01NT3BB|12/7/2022|12800.2|||F8150|Accepted|11/7/2022
Y10193821|3014394819|Facile|H03VFGTS|11/9/2022|1932.3|||11759|Accepted|11/9/2022
Y10303210|3014398807|365|DMVHKAAJ|11/17/2022|199.66|||8191|Accepted|11/14/2022
Y10318821|3014397082|Facile|FPZDJAAH|11/14/2022|3649|||12915|Accepted|11/14/2022
Y10326890|3014397088|365|H055GNED|11/14/2022|2647|||11955|Accepted|11/14/2022
Y04316232||Facile|H01AP333|1/22/2022|696|ANN||30110|Annullata|11/23/2022
Y10576621|3014404448|Facile|H02W7XZZ|11/29/2022|1348.2|||12158|Accepted|11/24/2022
Y05757632||Facile|FN51FAAF|3/30/2022|499|||12989|Scatto Bloccato|11/29/2022
Y05563542||Facile|F6JG9AA8|3/29/2022|1347|||12680|Scatto Bloccato|11/29/2022
Y05765782||Facile|H07JMEJH|3/29/2022|625.95|||12545|Scatto Bloccato|11/29/2022
Y05576392||Facile|H06B0HXW|3/29/2022|569.06|||6282|Scatto Bloccato|11/29/2022
Y05219132||Facile|H0691ZEE|3/29/2022|1930.9|||7913|Scatto Bloccato|11/29/2022
Y05705102||Facile|BTVKXAAW|3/29/2022|1347|||12440|Scatto Bloccato|11/29/2022
Y05761672||Facile|H07H80HH|3/29/2022|1198|||12213|Scatto Bloccato|11/29/2022
Y05746572||Facile|H07H8GWV|3/29/2022|1198|||56146|Scatto Bloccato|11/29/2022
Y05729652||Facile|H047WTWW|3/29/2022|599|||9579|Scatto Bloccato|11/29/2022
Y05518902||Facile|F47EPAAN|3/31/2022|599|||10009|Scatto Bloccato|11/30/2022
Y05754152||Facile|H02XMX99|3/30/2022|948|||6338|Scatto Bloccato|11/30/2022
Y05336582||Facile|H07H70HH|3/30/2022|1898|||2543|Scatto Bloccato|11/30/2022
Y05791092||Facile|H06RDA32|3/30/2022|599|||4202|Scatto Bloccato|11/30/2022
Y05729452||Facile|H030TKBA|3/30/2022|1097|||10807|Scatto Bloccato|11/30/2022
Y05793792||Facile|H07GE0HH|3/30/2022|948|||11157|Scatto Bloccato|11/30/2022
Y05793632||Facile|H0550H87|3/30/2022|1198|||12447|Scatto Bloccato|11/30/2022
Y05382552||Facile|H063UETS|3/30/2022|3097|||12596|Scatto Bloccato|11/30/2022
Y05791922||Facile|G5DGNAAM|3/30/2022|599|||10708|Scatto Bloccato|11/30/2022
Y04851782||Facile|DMBGKAAJ|3/30/2022|3800.65|||1626|Scatto Bloccato|11/30/2022
Y05762302||Facile|AN0XGAAG|3/31/2022|978|||2833|Scatto Bloccato|12/1/2022
Y05767592||Facile|FLN46AA6|3/31/2022|652.9|||47038|Scatto Bloccato|12/1/2022
Y05461662||Facile|H07ANAJH|4/8/2022|599|||4202|Scatto Bloccato|12/1/2022
Y05461762||Facile|H07ANAJH|4/8/2022|599|||4202|Scatto Bloccato|12/1/2022
Y05736252||Facile|H0660S98|3/31/2022|948|||3666|Scatto Bloccato|12/1/2022
Y05761972||Facile|H009UBKJ|3/31/2022|1082.3|||12916|Scatto Bloccato|12/1/2022
Y05084952||Facile|H057Z7BB|3/31/2022|1175|||12414|Scatto Bloccato|12/1/2022
Y05810322||Facile|H06Y6JPN|3/31/2022|1029|||11168|Scatto Bloccato|12/1/2022
Y05997642||Facile|BZAAWAAV|4/21/2022|940.86|||1439|In attesa scatto|12/22/2022
Y06119362||Facile|EGESEAAD|4/22/2022|2659.8|||1076|Scatto Bloccato|12/23/2022
Y06003522||Facile|H004V788|4/26/2022|3289|||4091|In attesa scatto|12/24/2022
Y06234522||Facile|H07GSR54|4/23/2022|2048|||12248|Scatto Bloccato|12/24/2022
Y06070972||Facile|H07B82SS|4/23/2022|599|||11852|Scatto Bloccato|12/24/2022
Y06232682||Facile|H07JN5ZZ|4/23/2022|1248|||12623|Scatto Bloccato|12/24/2022
Y05976722||Facile|H02XUNWV|4/23/2022|898|||11799|Scatto Bloccato|12/24/2022
Y06209742||Facile|H01HBKJH|4/23/2022|1198|||8100|Scatto Bloccato|12/24/2022
Y11205023||Facile|G3YTHAAH|12/29/2022|0|||SYSINT24|In attesa scatto|12/29/2022
Y11205493||Facile|DBKW3AA3|12/29/2022|0|||SYSINT24|In attesa scatto|12/29/2022
Y11205733||Facile|DLA19AA9|12/29/2022|0|||SYSINT24|In attesa scatto|12/29/2022
Y04036612||Facile|H01JNNML|1/17/2022|2327|||1676|Scatto Bloccato|9/19/2022
Y04096572||Facile|D7KMZAAY|1/17/2022|955.8|||3860|In attesa scatto|9/19/2022
Y04102572||Facile|H07H5FJH|1/17/2022|499|||12568|In attesa scatto|9/19/2022
Y04093082||Facile|B6E3GAAG|1/17/2022|2814.6|||11692|In attesa scatto|9/19/2022
Y03980922||Facile|AKR2DAAD|1/17/2022|2913|||10058|Scatto Bloccato|9/19/2022
Y04060862||Facile|H05W10WW|1/18/2022|578|||2917|In attesa scatto|9/20/2022
Y04161352||Facile|BZPM9AA8|1/19/2022|2052.45|||5238|In attesa scatto|9/21/2022
Y04159362||Facile|H07H5GDB|1/19/2022|848|||56160|In attesa scatto|9/21/2022
Y04190882||Facile|BWPZSAAS|1/20/2022|2908.45|||8871|In attesa scatto|9/22/2022
Y03979962||Facile|B7TF3AA2|1/21/2022|937.9|||1088|In attesa scatto|9/23/2022
Y04169062||Facile|H0580EDB|1/21/2022|1098|||5198|In attesa scatto|9/23/2022
Y04225722||Facile|AA77GAAG|1/21/2022|1129.85|||1607|In attesa scatto|9/23/2022
Y04135992||Facile|BS605AA5|1/18/2022|1039|||992|Scatto Bloccato|11/19/2022
Y05543562||Facile|H07H8MTS|3/23/2022|599|||9989|Scatto Bloccato|11/23/2022
Y05617132||Facile|H07A2ZSS|3/23/2022|599|||12261|Scatto Bloccato|11/23/2022
Y05548332||Facile|EE5TDAAD|3/23/2022|1598|||8464|Scatto Bloccato|11/23/2022
Y05419062||Facile|H052TD76|3/23/2022|948|||12210|Scatto Bloccato|11/23/2022
Y05527592||Facile|B6DXZAAZ|3/23/2022|599|||56093|Scatto Bloccato|11/23/2022
Y05630382||Facile|BTALUAAT|3/23/2022|858.16|||12912|Scatto Bloccato|11/23/2022
Y05592052||Facile|H04RWE65|3/23/2022|2997|||8164|Scatto Bloccato|11/23/2022
Y05390732||Facile|H012KN21|3/23/2022|599|||12673|Scatto Bloccato|11/23/2022
Y05627002||Facile|H05BM1TT|3/23/2022|948|||9029|Scatto Bloccato|11/23/2022
Y05491902||Facile|B4WGNAAM|3/23/2022|599|||56093|Scatto Bloccato|11/23/2022
Y05494872||Facile|H07H8GNM|3/23/2022|2397|||12393|Scatto Bloccato|11/23/2022
Y05614372||Facile|BMY01AA1|3/23/2022|599|||6679|Scatto Bloccato|11/23/2022
Y05448492||Facile|ERGV2AA2|3/23/2022|599|||3913|Scatto Bloccato|11/23/2022
Y05666742||Facile|H02PUGRP|3/24/2022|1098|||12639|Scatto Bloccato|11/24/2022
Y05468972||Facile|H07AJ8LL|3/24/2022|1228|||1980|Scatto Bloccato|11/24/2022
Y05656832||Facile|H07BSF21|3/24/2022|948|||11621|Scatto Bloccato|11/24/2022
Y05669152||Facile|H07JE4EE|3/24/2022|948|||6846|Scatto Bloccato|11/24/2022
Y05666462||Facile|H01DNHLK|3/24/2022|978|||12611|Scatto Bloccato|11/24/2022
Y05657362||Facile|H06ATWWW|3/24/2022|1198|||12214|Scatto Bloccato|11/24/2022
Y05615322||Facile|H02KHHPN|3/24/2022|948|||11956|Scatto Bloccato|11/24/2022
Y05651032||Facile|DAG84AA4|3/24/2022|953.99|||7849|Scatto Bloccato|11/24/2022
Y05657352||Facile|H02WUUHH|3/24/2022|10868.5|||12672|Scatto Bloccato|11/24/2022
Y05656882||Facile|H07JE3WW|3/24/2022|3748|||6444|Scatto Bloccato|11/24/2022
Y05436192||Facile|FJU6RAAR|3/24/2022|1889|||10086|Scatto Bloccato|11/24/2022
Y05669792||Facile|H01EK0NN|3/24/2022|599|||11655|Scatto Bloccato|11/24/2022
Y05660062||Facile|H067DYSS|3/24/2022|948|||11540|Scatto Bloccato|11/24/2022
Y05482782||Facile|H01KKPRP|3/24/2022|2197|||4452|Scatto Bloccato|11/24/2022
Y05461362||Facile|H07H8BFE|3/24/2022|948|||11948|Scatto Bloccato|11/24/2022
Y05500942||Facile|DHDLEAAD|3/24/2022|1377|||8945|Scatto Bloccato|11/24/2022
Y05458732||Facile|B9S3PAAP|3/24/2022|2123|||10369|Scatto Bloccato|11/24/2022
Y05651202||Facile|H04U0E54|3/24/2022|1499|||9949|Scatto Bloccato|11/24/2022
Y05515212||Facile|H04488BB|3/24/2022|1198|||12173|Scatto Bloccato|11/24/2022
Y05601732||Facile|H07H8JZY|3/24/2022|599|||12466|Scatto Bloccato|11/24/2022
Y05475072||Facile|H07H8BFE|3/24/2022|948|||11948|Scatto Bloccato|11/24/2022
Y05669912||Facile|H06YBUPP|3/24/2022|2277|||10669|Scatto Bloccato|11/24/2022
Y05378882||Facile|D5UG9AA8|3/25/2022|1611.89|||8871|Scatto Bloccato|11/24/2022
Y05649232||Facile|DPLSLAAK|3/25/2022|1998|||4635|Scatto Bloccato|11/24/2022
Y05516552||Facile|H04488BB|3/24/2022|1239.6|||12173|Scatto Bloccato|11/24/2022
Y05643292||Facile|DN9W5ABA|3/24/2022|6580.4|||2076|Scatto Bloccato|11/24/2022
Y05660852||Facile|H06WGDED|3/24/2022|948|||3860|Scatto Bloccato|11/24/2022
Y05576162||Facile|B7KZ5AA5|3/24/2022|599|||2939|Scatto Bloccato|11/24/2022
Y05631542||Facile|BZY0MAAM|3/24/2022|1198|||8840|Scatto Bloccato|11/24/2022
Y05668622||Facile|H06UZJKJ|3/24/2022|948|||10574|Scatto Bloccato|11/24/2022
Y05663672||Facile|F5AWAAAV|3/24/2022|1151.9|||5361|Scatto Bloccato|11/24/2022
Y05549862||Facile|B2R5RAAR|3/24/2022|1248|||12545|Scatto Bloccato|11/24/2022
Y05633592||Facile|H02PU3VV|3/24/2022|599|||12448|Scatto Bloccato|11/24/2022
Y05520712||Facile|BW0NPAAN|3/24/2022|1281.9|||12173|Scatto Bloccato|11/24/2022
Y05662542||Facile|H06YTZAZ|3/24/2022|948|||8669|Scatto Bloccato|11/24/2022
Y04392232||Facile|BWZGFAAE|3/24/2022|3976|||3527|Scatto Bloccato|11/24/2022
Y05666582||Facile|H061MXPP|3/24/2022|978|||991|Scatto Bloccato|11/24/2022
Y05417282||Facile|A5YG7AA6|3/24/2022|1263|||10034|Scatto Bloccato|11/24/2022
Y05643332||Facile|H02XLWJJ|3/24/2022|6345.7|||12623|Scatto Bloccato|11/24/2022
Y05669322||Facile|H01TE1NN|3/24/2022|2428|||11621|Scatto Bloccato|11/24/2022
Y05358052||Facile|B4JLPAAN|3/24/2022|1761.35|||12545|Scatto Bloccato|11/24/2022
Y04470152||Facile|H05TBG0Z|3/24/2022|948|||12131|Scatto Bloccato|11/24/2022
Y05421572||Facile|B958RAAR|3/24/2022|1198|||2192|Scatto Bloccato|11/24/2022
Y05651182||Facile|H06YNJYX|3/24/2022|599|||991|Scatto Bloccato|11/24/2022
Y05657242||Facile|H05XS6WW|3/24/2022|599|||9972|Scatto Bloccato|11/24/2022
Y05651082||Facile|BA7VAAAV|3/25/2022|3822.95|||3063|Scatto Bloccato|11/25/2022
Y05517342||Facile|H062S3JJ|3/25/2022|1598|||12210|Scatto Bloccato|11/25/2022
Y05714412||Facile|H07H8X33|3/25/2022|3107.16|||11973|Scatto Bloccato|11/25/2022
Y05713922||Facile|GNNENAAM|3/25/2022|948|||12823|Scatto Bloccato|11/25/2022
Y05713292||Facile|H07H8011|3/25/2022|948|||12545|Scatto Bloccato|11/25/2022
Y05693312||Facile|H06JN6SS|3/25/2022|599|||3851|Scatto Bloccato|11/25/2022
Y05622152||Facile|H01BHJGF|3/25/2022|625.95|||10097|Scatto Bloccato|11/25/2022
Y05710802||Facile|H04AJ155|3/25/2022|1748|||12971|Scatto Bloccato|11/25/2022
Y05710742||Facile|H0165SUT|3/25/2022|2248|||12596|Scatto Bloccato|11/25/2022
Y05711912||Facile|H06K7BLK|3/25/2022|948|||12498|Scatto Bloccato|11/25/2022
Y05548092||Facile|H01V6MBA|3/29/2022|599|||11030|Scatto Bloccato|11/25/2022
Y05662972||Facile|DG08ZAAZ|3/28/2022|2297|||10782|Scatto Bloccato|11/25/2022
Y05598542||Facile|D57TYAAY|3/25/2022|1679|||4830|Scatto Bloccato|11/25/2022
Y05500612||Facile|BZKDFAAE|3/25/2022|729|||9149|Scatto Bloccato|11/25/2022
Y05273822||Facile|H06ZX222|3/25/2022|1128|||2826|Scatto Bloccato|11/25/2022
Y05579662||Facile|ADNHFAAE|3/25/2022|1198|||10077|Scatto Bloccato|11/25/2022
Y05710642||Facile|F4HEJAAH|3/25/2022|2847|||12134|Scatto Bloccato|11/25/2022
Y05712232||Facile|H02TB722|3/25/2022|599|||4636|Scatto Bloccato|11/25/2022
Y05691122||Facile|H07H8Z55|3/25/2022|599|||7783|Scatto Bloccato|11/25/2022
Y05691422||Facile|H06VXX88|3/25/2022|599|||12659|Scatto Bloccato|11/25/2022
Y05614572||Facile|H059X7BB|3/25/2022|1198|||12125|Scatto Bloccato|11/25/2022
Y05699152||Facile|EJGKLAAK|3/25/2022|3106.35|||12611|Scatto Bloccato|11/25/2022
Y05713882||Facile|H02XMASR|3/25/2022|599|||12007|Scatto Bloccato|11/25/2022
Y05676472||Facile|H01XLMAL|3/28/2022|2847|||12673|Scatto Bloccato|11/26/2022
Y06831382||Facile|H0650XHH|5/23/2022|948|||6559|Scatto Bloccato|1/23/2023
Y06880532||Facile|BZRFJAAH|5/24/2022|525.95|||12338|Scatto Bloccato|1/23/2023
Y06887202||Facile|ENKBUAAT|5/23/2022|2828.4|||12393|Scatto Bloccato|1/23/2023
Y06892162||Facile|H07KD155|5/23/2022|948|||1980|Scatto Bloccato|1/23/2023
Y06901612||Facile|FWUW4AA4|5/23/2022|3895|||12393|Scatto Bloccato|1/23/2023
Y06353702||Facile|DAYHMAAL|5/24/2022|1745|||3693|Scatto Bloccato|1/23/2023
Y06891702||Facile|H06M22YY|5/23/2022|2951|||10077|Scatto Bloccato|1/23/2023
Y06744512||Facile|H06MNLBA|5/23/2022|2048|||12236|In attesa scatto|1/23/2023
Y06888552||Facile|B82UXAAX|5/23/2022|1442.9|||11692|Scatto Bloccato|1/23/2023
Y06847622||Facile|H02SLAZY|5/23/2022|1281.9|||2311|Scatto Bloccato|1/23/2023
Y06171762||Facile|H016WS98|5/23/2022|778|||8404|Scatto Bloccato|1/23/2023
Y06880272||Facile|B9TZ7AA7|5/23/2022|1228|||9125|Scatto Bloccato|1/23/2023
Y06887032||Facile|H02E0166|5/27/2022|653.45|||10028|Scatto Bloccato|1/23/2023
Y06887422||Facile|BV77WAAW|5/27/2022|898.45|||10028|Scatto Bloccato|1/23/2023
Y06887592||Facile|H07H54ZZ|5/23/2022|0|||300|Scatto Bloccato|1/23/2023
Y06892472||Facile|H07BAJSR|5/23/2022|0|||300|Scatto Bloccato|1/23/2023
Y06887872||Facile|D7G7FAAF|5/23/2022|1028.7|||11130|Scatto Bloccato|1/23/2023
Y06852022||Facile|EBT2VAAV|5/23/2022|599|||12700|Scatto Bloccato|1/23/2023
Y06849172||Facile|H058UY88|5/23/2022|948|||12808|Scatto Bloccato|1/23/2023
Y06830662||Facile|AZWA1AA0|5/23/2022|2494|||6184|Scatto Bloccato|1/23/2023
Y06889792||Facile|H06DF4LL|5/23/2022|1198|||1088|Scatto Bloccato|1/23/2023
Y06894342||Facile|H05TUFRP|5/23/2022|2597|||6559|Scatto Bloccato|1/23/2023
Y06886512||Facile|H01GJERP|5/23/2022|948|||5872|Scatto Bloccato|1/23/2023
Y06896952||Facile|H012SPPN|5/23/2022|2278|||12353|Scatto Bloccato|1/23/2023
Y06885562||Facile|E2GK1AA0|5/23/2022|1251.9|||4615|Scatto Bloccato|1/23/2023
Y06388692||Facile|DFHKTAAS|5/23/2022|1098|||8496|Scatto Bloccato|1/23/2023
Y06898152||Facile|H07KD999|5/23/2022|948|||8025|Scatto Bloccato|1/23/2023
Y06893802||Facile|H07RX155|5/23/2022|1348|||60832|Scatto Bloccato|1/23/2023
Y06458282||Facile|EG82KAAK|5/23/2022|773.51|||2206|Scatto Bloccato|1/23/2023
Y06896842||Facile|H06082NN|5/23/2022|1199|||56138|Scatto Bloccato|1/23/2023
Y06894212||Facile|DD7KZAAY|5/23/2022|4847|||6338|Scatto Bloccato|1/23/2023
Y06894592||Facile|H06L12DD|5/23/2022|1198|||10089|Scatto Bloccato|1/23/2023
Y06650472||Facile|BY19UAAU|5/23/2022|798|||11692|Scatto Bloccato|1/23/2023
Y06892712||Facile|H05VE6XX|5/23/2022|599|||10869|Scatto Bloccato|1/23/2023
Y06588882||Facile|H05ZTT11|5/23/2022|1248|||12229|Scatto Bloccato|1/23/2023
Y06212282||Facile|H055R866|5/23/2022|1198|||11759|Scatto Bloccato|1/23/2023
Y06649402||Facile|BV1MNAAM|5/23/2022|1198|||3527|Scatto Bloccato|1/23/2023
Y06886992||Facile|H03KKZBB|5/23/2022|2248|||12526|Scatto Bloccato|1/23/2023
Y06886562||Facile|D6R7PAAP|5/23/2022|858.16|||3063|Scatto Bloccato|1/23/2023
Y06616062||Facile|H048H7PP|5/23/2022|1251.9|||8874|Scatto Bloccato|1/23/2023
Y06887672||Facile|H06T8NXW|5/23/2022|599|||10884|Scatto Bloccato|1/23/2023
Y06889412||Facile|H07KD2DD|5/23/2022|1198|||60869|Scatto Bloccato|1/23/2023
Y06775722||Facile|A1W3FAAF|5/23/2022|1992|||9060|Scatto Bloccato|1/23/2023
Y06884722||Facile|AU45LAAL|5/23/2022|1949.9|||7913|Scatto Bloccato|1/23/2023
Y06360572||Facile|H03VEPSR|5/23/2022|599|||10016|Scatto Bloccato|1/23/2023
Y06745592||Facile|GZ3TDAAD|5/23/2022|1448|||8700|Scatto Bloccato|1/23/2023
Y06621902||Facile|ER41TAAT|5/23/2022|2921.5|||2284|Scatto Bloccato|1/23/2023
Y06895732||Facile|FJ2E5AA4|5/23/2022|599|||12346|Scatto Bloccato|1/23/2023
Y06885352||Facile|FV79NAAN|5/23/2022|1137.9|||3666|Scatto Bloccato|1/23/2023
Y06749412||Facile|H07J6233|5/23/2022|948|||9373|Scatto Bloccato|1/23/2023
Y06899322||Facile|H02HJAVU|5/23/2022|4092|||11852|Scatto Bloccato|1/23/2023
Y11256161||Facile|B3ANBAAA|1/23/2023|1605.3|||1121|Accepted|1/3/2023
Y11301680||365|GFN0YAAY|1/8/2023|1557.74|||5178|Bozza|1/8/2023
Y11312581||Facile|FZP37AA7|1/9/2023|8528|||6444|Bozza|1/9/2023
Y11320520|3014419467|365|H009SDVU|1/11/2023|4950.03|||5527|Accepted|1/9/2023
Y11341851||Facile|AD8GTAAS|1/23/2023|700|||3913|Presentata|1/10/2023
Y11342531||Facile|H06S2HUT|1/23/2023|1158.4|ANN|1/23/2023|12564|Annullata|1/10/2023
Y11344321||Facile|F28DZAAY|1/23/2023|2659.08|||11985|Accepted|1/10/2023
Y11370240||365|GE0E1AA0|1/23/2023|1328|||11290|Accepted|1/11/2023
Y11372580||365|F3KY7AA7|1/23/2023|1517|||12729|In Firma|1/11/2023
Y11375261||Facile|BYSMFAAE|1/23/2023|1134.85|||3063|In Firma Cartacea|1/11/2023
Y11378341||Facile|GEU3UAAU|1/23/2023|700.49|||5314|Accepted|1/11/2023
Y11378531||Facile|GEU3UAAU|1/11/2023|1284.31|ANN|1/23/2023|5314|Annullata|1/11/2023
Y11378830||365|A8PVUAAU|1/23/2023|12499.61|||9361|Bozza|1/11/2023
Y11402960||365|BVL35AA5|1/23/2023|5493|||12273|Bozza|1/12/2023
Y11406991||Facile|BKPZ2AA2|1/23/2023|5679.3|||1056|Accepted|1/12/2023
Y11407060|3014423715|365|H067ZK65|1/19/2023|15000|||87291|Accepted|1/12/2023
Y11408661||Facile|AZ179AA9|1/23/2023|3248|ANN|1/23/2023|9364|Annullata|1/12/2023
Y11433490||365|DPYMLAAK|1/23/2023|1646.99|||4491|Accepted|1/13/2023
Y11435511||Facile|GL169AA9|1/23/2023|730.5|||7783|Accepted|1/13/2023
Y11435641||Facile|GL169AA9|1/13/2023|1236.75|ANN|1/23/2023|7783|Annullata|1/13/2023
Y11435721||Facile|GL169AA9|1/13/2023|2361.75|ANN|1/23/2023|7783|Annullata|1/13/2023
Y11440580||365|F28DZAAY|1/16/2023|3999.08|ANN|1/23/2023|11985|Annullata|1/13/2023
Y11456511||Facile|EEEXAAAW|1/23/2023|4003.95|||11076|Firmata - in attesa approvazione|1/14/2023
Y11457361||Facile|H06MNRKJ|1/23/2023|8100.61|||8025|In Firma Cartacea|1/14/2023
Y11462790||365|D2PE7AA6|1/15/2023|4205.05||1/18/2023|7212|Annullata|1/15/2023
Y11462921||Facile|FYME2AA1|1/23/2023|1199.22|||1439|Accepted|1/15/2023
Y11470561||Facile|F39RGAAF|1/23/2023|7350.61|||2822|Presentata|1/16/2023
Y11473871||Facile|DGB5TAAT|1/16/2023|1087.3|||12520|Firmata - in attesa approvazione|1/16/2023
Y11481030||365|H01J1533|1/23/2023|800|||2939|Accepted|1/16/2023
Y11486411||Facile|DN2XTAAT|1/23/2023|2997|||2721|Accepted|1/16/2023
Y11486501||Facile|H06P2ZRR|1/16/2023|2027|||2609|Presentata|1/16/2023
Y11486971||Facile|H07RM9UU|1/23/2023|1033.2|||13060|Presentata|1/16/2023
Y11487691||Facile|B3249AA9|1/23/2023|1656.9|||12939|Accepted|1/16/2023
Y11513311|3014424911|Facile|H049LA98|1/23/2023|599|||2939|Accepted|1/17/2023
Y11515511||Facile|H050K3JJ|1/23/2023|4049.22|||12543|Presentata|1/17/2023
Y11515951||Facile|H06RZ1SS|1/23/2023|2421.5|||12123|Bozza|1/17/2023
Y11518450||365|H05AH377|1/17/2023|1100|||4626|Bozza|1/17/2023
Y11518771||Facile|BJ4J4AA3|1/23/2023|755|||1604|Firmata - in attesa approvazione|1/17/2023
Y11519851||Facile|BYU1EAAE|1/17/2023|399|||32213|Accepted|1/17/2023
Y11519901||Facile|BKPZ2AA2|1/17/2023|5026|ANN|1/23/2023|1056|Annullata|1/17/2023
Y11552600|3014425185|365|D7M5EAAE|1/23/2023|12834.9|||1088|Accepted|1/18/2023
Y11553201||Facile|GZR02AA2|1/18/2023|430|||32218|Verbal Order (VO) Registrato|1/18/2023
Y11556730||365|D2PE7AA6|1/23/2023|3605.05|||7212|Accepted|1/18/2023
Y00848890|3014180838|365|H0215VMM|7/28/2021|699|||11549|Accepted|7/27/2021
Y00353080|3014169462|365|ERDP1AA0|7/9/2021|2241|||2284|Accepted|7/9/2021
Y00631361|3014174971|Facile|D32SKAAJ|7/19/2021|1048|||31815|Accepted|7/19/2021
Y00904761|3014181966|Facile|H021KDRP|7/29/2021|1355|||1558|Accepted|7/29/2021
Y01085421|3014186081|Facile|H01NAVVV|8/9/2021|1347|||30110|Accepted|8/9/2021
Y01285201|3014189866|Facile|ABGT3AA2|9/1/2021|1046|||33400|Accepted|9/2/2021
Y01287350|3014189982|365|ENTZ9AA9|9/2/2021|947|||30190|Accepted|9/2/2021
Y01401140|3014193584|365|AJ316AA6|9/9/2021|4792.23|||1980|Accepted|9/8/2021
Y01849011|3014204487|Facile|FYJWKAAK|9/28/2021|3776.4|||6517|Accepted|9/27/2021
Y02133620|3014227686|365|F8RS2AA1|11/9/2021|499|||1604|Accepted|10/7/2021
Y02150590|3014209115|365|H02K6T00|10/8/2021|780.16|||11084|Accepted|10/8/2021
Y02504461|3014219841|Facile|H02LG1ZZ|10/25/2021|1198|||501|Accepted|10/21/2021
Y03234960|3014237276|365|BVHR4AA3|11/25/2021|1730|||9361|Accepted|11/22/2021
Y03566840|3014253761|365|AEKKDAAB|1/14/2022|1106|||47038|Accepted|12/9/2021
Y04056421|3014256886|Facile|DHFA5AA4|1/17/2022|2646|||32218|Accepted|1/14/2022
Y04131730|3014258107|365|H009SDVU|1/21/2022|3990|||5527|Accepted|1/18/2022
Y04133321|3014255954|Facile|H009N322|1/19/2022|1618|||2620|Accepted|1/18/2022
Y04232521|3014264500|Facile|B9WUZAAZ|1/31/2022|2800.01|||5142|Accepted|1/21/2022
Y07942110|3014343718|365|B1ZUWAAW|7/14/2022|4410.95|||7104|Accepted|7/14/2022
Y08901820|3014364935|365|DUTL2AA1|9/14/2022|9724.26|||7104|Accepted|9/14/2022
Y11281180|3014418028|365|BWDVZAAZ|1/5/2023|658.78|||7290|Accepted|1/5/2023
Y11343591||Facile|H062DWPP|1/10/2023|58556.49|||12895|Bozza|1/10/2023
Y11375151|3014421962|Facile|BW500AA0|1/17/2023|4412.45|||2620|Accepted|1/11/2023
Y11396571|3014421587|Facile|DYWGHAAG|1/16/2023|5500.84|||1025|Accepted|1/12/2023
Y11644790||365|DUWHXAAW|1/23/2023|1128.86|||2175|Bozza|1/23/2023
Y11644810||365|H01W2611|1/23/2023|4100.04|||87779|In Firma Cartacea|1/23/2023
Y11644840||365|B959JAAJ|1/23/2023|2093|||2100|Bozza|1/23/2023
Y11644860||365|A2T6AAA6|1/23/2023|6499.97|||2607|In Firma Cartacea|1/23/2023
Y11644871||Facile|H05NASFE|1/23/2023|1148|||12346|Bozza|1/23/2023
Y11644901||Facile|DYV4PAAP|1/23/2023|1999|||32218|Bozza|1/23/2023
