contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y09880241|3014386955|Facile|DJ15GAAG|10/25/2022|539.1|||12248|Accepted|10/24/2022
Y09916040|3014389124|365|H02L7A43|10/27/2022|599|||12503|Accepted|10/25/2022
Y00794921||Facile|BW7MHAAG|7/24/2021|4618.3|ANN|7/26/2021|6061|Annullata|7/24/2021
Y00820300|3014179965|365|EBWXUAAU|7/27/2021|1289.91|||CCVT9|Accepted|7/26/2021
Y00617271||Facile|BW7MHAAG|7/18/2021|4650|ANN|7/26/2021|6061|Annullata|7/18/2021
Y00620381|3014179546|Facile|BW7MHAAG|7/26/2021|4625.95|||4438|Accepted|7/18/2021
Y02115560|3014248992|365|FS7WHAAH|12/23/2021|1738.3|||12338|Accepted|10/6/2021
Y02283140|3014212775|365|A361AAA1|10/14/2021|1484.1|||10077|Accepted|10/13/2021
Y03235790|3014242153|365|B2SX1AA1|12/6/2021|3685.5|||4438|Accepted|11/22/2021
Y03374520|3014239558|365|H05V8Z00|11/30/2021|5369|||11146|Accepted|11/29/2021
Y03957740|3014257368|365|BHJG5AA4|1/20/2022|7620.2|||1056|Accepted|1/10/2022
Y04031521|3014255447|Facile|H03NPM0Z|1/18/2022|602.14|||10782|Accepted|1/13/2022
Y04052600|3014253804|365|BWJRHAAG|1/14/2022|1612|||12971|Accepted|1/13/2022
Y04056721|3014254852|Facile|BZLZLAAL|1/17/2022|2632|||12102|Accepted|1/14/2022
Y04070790|3014254318|365|H06WENED|1/14/2022|499|||11852|Accepted|1/14/2022
Y04160371|3014258202|Facile|H06NX3BB|1/21/2022|2967.99|||10884|Accepted|1/19/2022
Y04192351|3014256853|Facile|BRX5BAAB|1/19/2022|298|||30190|Accepted|1/20/2022
Y04205021|3014260499|Facile|BWM0UAAU|1/25/2022|3249.89|||9122|Accepted|1/20/2022
Y04231361|3014258049|Facile|E251RAAR|1/21/2022|290|||31612|Accepted|1/21/2022
Y04333910|3014261531|365|B9W45AA5|1/26/2022|4512|||1510|Accepted|1/25/2022
Y04417950|3014264134|365|DUG2MAAM|1/26/2022|398|||30190|Accepted|1/28/2022
Y04509061|3014265425|Facile|F1NBBAAA|2/1/2022|749.99|||30190|Accepted|2/1/2022
Y04509601|3014269685|Facile|GDHBMAAL|2/9/2022|399|||32217|Accepted|2/1/2022
Y04529561|3014269339|Facile|DSRPUAAT|2/9/2022|995.99|||5361|Accepted|2/1/2022
Y04569371|3014266442|Facile|FTE85AA5|2/3/2022|349|||30110|Accepted|2/3/2022
Y04569721|3014266448|Facile|H02BS577|2/3/2022|429|||31618|Accepted|2/3/2022
Y04592821|3014267083|Facile|DETMKAAJ|2/4/2022|250|||32250|Accepted|2/4/2022
Y04630721|3014268057|Facile|E2UP7AA6|2/7/2022|1000.01|||32218|Accepted|2/7/2022
Y04635951|3014269761|Facile|FRN81AA1|2/7/2022|498|||30110|Accepted|2/7/2022
Y04637450|3014268546|365|A5N6NAAN|2/8/2022|4401|||12543|Accepted|2/7/2022
Y04757761|3014271404|Facile|BWKWZAAZ|2/10/2022|299|||30250|Accepted|2/11/2022
Y05087801|3014278902|Facile|H0194MML|2/25/2022|899.11|||12700|Accepted|2/25/2022
Y05144351|3014280481|Facile|H06HEFXW|3/2/2022|2483|||2076|Accepted|2/28/2022
Y05235691|3014282930|Facile|BSET7AA6|3/8/2022|2199.96|||4830|Accepted|3/3/2022
Y05562961|3014292881|Facile|H02HA6MM|3/29/2022|509.16|||12102|Accepted|3/19/2022
Y00620382||Facile|H0716T77|7/26/2021|2144.3|ANN||6061|Annullata|3/28/2022
Y05749250||365|B2SX1AA1|4/8/2022|6231.67|||4438|Bozza|3/28/2022
Y05821191|3014294518|Facile|H055J355|3/31/2022|504.7|||8005|Accepted|3/31/2022
Y06150461|3014312142|Facile|A4V30AA0|5/9/2022|2248|||12729|Accepted|4/19/2022
Y06186300|3014312143|365|H02SMY00|5/9/2022|2181.4|||5198|Accepted|4/20/2022
Y06827361|3014318434|Facile|H0593G21|5/20/2022|1899.2|||3860|Accepted|5/19/2022
Y06827751|3014318094|Facile|FRXYFAAF|5/19/2022|399|||31618|Accepted|5/19/2022
Y06891771|3014319467|Facile|H02003YY|5/23/2022|3545.1|||10089|Accepted|5/23/2022
Y07245271|3014328429|Facile|GFJBYAAX|6/10/2022|549|||31619|Accepted|6/10/2022
Y07665920|3014339520|365|H01ZNP10|7/6/2022|1523.53|||2175|Accepted|7/1/2022
Y07730420|3014339434|365|GLF8LAAL|7/5/2022|498.99|||30221|Accepted|7/6/2022
Y07828680|3014341569|365|FSNN4AA3|7/11/2022|3298|||10163|Accepted|7/11/2022
Y08094481|3014347333|Facile|AT753AA3|7/20/2022|1839|||2543|Accepted|7/20/2022
Y08122091|3014347953|Facile|AVK6VAAV|7/21/2022|499|||32217|Accepted|7/21/2022
Y08325211|3014353548|Facile|H059ZE43|7/29/2022|329|||31618|Accepted|7/29/2022
Y03336312|3014407146|Facile|E8LBSAAR|12/2/2022|2597|||12306|Accepted|8/3/2022
Y03982152||Facile|B4AWLAAL|1/12/2022|968|ANN||5527|Annullata|9/13/2022
Y04057612||Facile|E123MAAM|1/14/2022|1124.95|||12543|Scatto Bloccato|9/15/2022
Y03894382||Facile|H06ARJML|1/18/2022|8567|ANN||11141|Annullata|9/20/2022
Y04155482|3014423920|Facile|EM8RDAAB|1/19/2023|1223|||5238|Accepted|9/20/2022
Y04138042||Facile|DGPRGAAF|1/19/2022|844.95|ANN||9122|Annullata|9/20/2022
Y04137982||Facile|DGPRGAAF|1/19/2022|844.95|ANN||9122|Annullata|9/21/2022
Y09078501|3014370468|Facile|H07VFTLK|9/23/2022|5297|||12804|Accepted|9/21/2022
Y04195842|3014424405|Facile|A1GYPAAP|1/20/2023|897|||2051|Accepted|9/21/2022
Y04195052||Facile|H048K3WW|1/24/2022|1098|ANN||3688|Annullata|9/25/2022
Y00173501|3014165965|Facile|H01ZNP10|7/1/2021|1498.03|||2175|Accepted|7/1/2021
Y00237251|3014166944|Facile|FZG4LAAL|7/1/2021|667|||32218|Accepted|7/5/2021
Y00240081|3014167051|Facile|GFJBYAAX|7/5/2021|450|||31619|Accepted|7/5/2021
Y01304880|3014190263|365|H059ZE43|9/2/2021|329|||31614|Accepted|9/3/2021
Y01344431|3014191314|Facile|GUES2AA1|9/3/2021|529|||30110|Accepted|9/6/2021
Y01348670|3014205564|365|H05FTXBB|9/30/2021|2149|||4670|Accepted|9/6/2021
Y01510020|3014195491|365|AVK6VAAV|9/13/2021|448|||30190|Accepted|9/13/2021
Y02471961|3014217121|Facile|H01F0311|10/20/2021|3283.2|||11943|Accepted|10/20/2021
Y02481340|3014217897|365|H06G9WPP|10/21/2021|809.61|||11130|Accepted|10/20/2021
Y03395750|3014239656|365|AJYZNAAN|11/30/2021|1595|||60805|Accepted|11/30/2021
Y03486541|3014242050|Facile|H01KZ0JJ|12/3/2021|796|||32218|Accepted|12/3/2021
Y03998781|3014254323|Facile|GL5X8AA8|1/15/2022|3744|||3430|Accepted|1/12/2022
Y04633551|3014268510|Facile|FF684AA4|2/4/2022|1654.99|||30110|Accepted|2/7/2022
Y04660221|3014269133|Facile|H05AH199|2/8/2022|349|||31816|Accepted|2/8/2022
Y11519351||Facile|H06NM7NN|1/23/2023|1163.3|||12566|Bozza|1/17/2023
Y11600031||Facile|AU7N4AA3|1/20/2023|499|||32218|Bozza|1/20/2023
Y11673891||Facile|GFF78AA8|1/24/2023|599|||3068|In Firma Cartacea|1/24/2023
Y04289802||Facile|DDDZRAAR|1/25/2022|2345|ANN||4105|Annullata|9/26/2022
Y04291222||Facile|H06R2N54|1/25/2022|2148|ANN||9569|Annullata|9/27/2022
Y04362742||Facile|H03V2LDB|1/27/2022|2300.9|ANN||9644|Annullata|9/29/2022
Y11307701||Facile|A8UFLAAK|1/9/2023|1448|||11612|Bozza|1/9/2023
Y11307771||Facile|GJDZZAAZ|1/9/2023|539.1|||11084|Presentata|1/9/2023
Y11308721||Facile|A3EGFAAE|1/9/2023|599|||9978|Bozza|1/9/2023
Y11309061||Facile|H07HF0TT|1/9/2023|2849|||6282|Presentata|1/9/2023
Y11309691||Facile|H02F1UBB|1/9/2023|60000|||12131|Bozza|1/9/2023
Y11310081||Facile||1/9/2023|1033.2|||2833|Bozza|1/9/2023
Y11310191||Facile|BFPMKAAJ|1/9/2023|1303.2|||10794|Bozza|1/9/2023
Y11312181||Facile|H06VF4NN|1/9/2023|4047|||12959|Bozza|1/9/2023
Y11312340||365|B1GUSAAS|1/9/2023|6176|||5771|Bozza|1/9/2023
Y11312400||365|H064MMDB|1/10/2023|1731|||4105|Presentata|1/9/2023
Y11312471||Facile|H06VF4NN|1/9/2023|2547|||12959|Bozza|1/9/2023
Y11313090||365|H02PADAB|1/10/2023|1260|||4105|Presentata|1/9/2023
Y11313401||Facile|H07Y5S87|1/10/2023|1748|||12978|Bozza|1/9/2023
Y11313530||365|AP6SAAAS|1/9/2023|5273.59|||7913|Bozza|1/9/2023
Y11314271||Facile|GRJLYAAX|1/9/2023|1199|||1076|Bozza|1/9/2023
Y11314191||Facile|H0625GNM|1/9/2023|1078.2|||12566|Bozza|1/9/2023
Y11314651||Facile|BVWRXAAW|1/9/2023|539.1|||9373|Bozza|1/9/2023
Y11314830||365|FEM58AA8|1/9/2023|382.99|||7104|Presentata|1/9/2023
Y11315081||Facile|H01Y8533|1/10/2023|4047|||4105|Presentata|1/9/2023
Y11315221||Facile|BNUHMAAL|1/9/2023|846.53|||5300|Bozza|1/9/2023
Y11315561||Facile|BAMU0AA0|1/9/2023|1967.55|||2076|Bozza|1/9/2023
Y11315771||Facile|E7YRZAAY|1/10/2023|1079.11|||12102|Bozza|1/9/2023
Y11316121||Facile|H07JR8LL|1/9/2023|249.75|||12605|Bozza|1/9/2023
Y11316420||365|E7GHRAAP|1/9/2023|1920|||8508|Bozza|1/9/2023
Y11316781||Facile|H05AMTXW|1/9/2023|3758.42|||4438|Presentata|1/9/2023
Y11317580||365|BV3DPAAN|1/9/2023|1596|||9149|Presentata|1/9/2023
Y11317960||365|H02AJ677|1/9/2023|1100|||4626|Bozza|1/9/2023
Y11318611||Facile|H06U4KKJ|1/9/2023|4998|||9978|Bozza|1/9/2023
Y11318651||Facile|FHWKEAAD|1/9/2023|5448|||3666|Bozza|1/9/2023
Y11318681||Facile|H01XZNGF|1/9/2023|1471|||12214|Bozza|1/9/2023
Y11319381||Facile|H06A2BRP|1/9/2023|1303.2|||12448|Bozza|1/9/2023
Y11319760||365|H014UMDB|1/9/2023|399.01|||30250|Bozza|1/9/2023
Y11336750||365|B2D1BAAB|1/24/2023|1695|||9359|Presentata|1/10/2023
Y11368201||Facile|A71ADAAB|1/24/2023|1766.2|||2042|Presentata|1/11/2023
Y11380211||Facile|H07GF599|1/24/2023|701|||8871|In Firma Cartacea|1/11/2023
Y11462961||Facile|H02HLH21|1/23/2023|1093.45|||1439|Presentata|1/15/2023
Y11464810||365|AT237AA7|1/15/2023|27039|||10879|Bozza|1/15/2023
Y11473941||Facile|H02GTAPN|1/24/2023|3710.27|||3693|In Firma Cartacea|1/16/2023
Y11479540||365|FY1SGAAF|1/24/2023|3996.9||1/24/2023|7212|Annullata|1/16/2023
Y11479581||Facile|FAKLZAAY|1/16/2023|1393.94|||12219|Bozza|1/16/2023
Y11479930||365|H01B6344|1/24/2023|2297.97|||7212|In Firma Cartacea|1/16/2023
Y11486961||Facile|BV272AA2|1/24/2023|4351.45|||5178|Presentata|1/16/2023
Y11509751||Facile|ANVT5AA5|1/24/2023|2002|||5238|Accepted|1/17/2023
Y11540261||Facile|H017YAJH|1/23/2023|3456.86|||3666|Bozza|1/18/2023
Y11549051|3014423035|Facile|AY93EAAE|1/18/2023|599|||12699|Accepted|1/18/2023
Y11550761|3014424914|Facile|B2496AA6|1/23/2023|2899.95|||2607|Accepted|1/18/2023
Y11581020|3014423875|365|FNLTFAAE|1/18/2023|499|||30221|Accepted|1/19/2023
Y11581120||365|GD410AA0|1/24/2023|2052.45|||8592|In Firma Cartacea|1/19/2023
Y11616001|3014424583|Facile|F7N8MAAM|1/20/2023|549|||30110|Accepted|1/21/2023
Y11624890||365|B0TV5AA5|1/24/2023|4831|||10077|Accepted|1/22/2023
Y11625190|3014425360|365|E9HRFAAE|1/23/2023|1712.35|||12011|Accepted|1/22/2023
Y11625861||Facile|BZ104AA4|1/24/2023|1285.85|||12912|Accepted|1/22/2023
Y11633221||Facile|BXZETAAS|1/24/2023|1499.99|||12236|Presentata|1/23/2023
Y11634721||Facile|BUE0EAAE|1/23/2023|4385.02|||3666|Bozza|1/23/2023
Y11635040|3014425216|365|EU91KAAK|1/23/2023|2005.8|||12009|Accepted|1/23/2023
Y11645080||365|D7SGRAAP|1/24/2023|2079.04|||8592|In Firma Cartacea|1/23/2023
Y11645531||Facile|H06RZ1SS|1/24/2023|2721.5|||12123|Bozza|1/23/2023
Y11646301||Facile|E57WLAAL|1/24/2023|1050|||4762|Accepted|1/23/2023
Y11647540||365|H017DMNM|1/24/2023|3203.92|||12435|In Firma Cartacea|1/23/2023
Y11648370||365|H06PWY77|1/24/2023|3205|||12435|In Firma Cartacea|1/23/2023
Y11651680||365|GP4D1AA0|1/24/2023|1129.02|||11290|Bozza|1/23/2023
Y11651761||Facile|B8FNTAAS|1/23/2023|1871.9|||4693|Bozza|1/23/2023
Y11652001||Facile|G1V8XAAX|1/24/2023|1646.28|||11793|Accepted|1/23/2023
Y11652031||Facile|EY9SUAAT|1/23/2023|2315.38|||3666|Bozza|1/23/2023
Y04853802||Facile|H01EGXEE|2/22/2022|2798|||12699|Scatto Bloccato|10/25/2022
Y04998232||Facile|H05R4NTS|2/22/2022|3797|||8803|Scatto Bloccato|10/25/2022
Y04652942||Facile|H05WENRP|2/23/2022|529|||12545|Scatto Bloccato|10/26/2022
Y04037082||Facile|FTBWEAAE|2/23/2022|1252.45|||1676|Scatto Bloccato|10/26/2022
Y05028672||Facile|BUUDLAAK|2/23/2022|1378.4|||8404|Scatto Bloccato|10/26/2022
Y04575772||Facile|BU5P6AA5|2/23/2022|3247|||10846|Scatto Bloccato|10/26/2022
Y04612462||Facile|B1XSNAAM|2/23/2022|1071.9|||8496|Scatto Bloccato|10/26/2022
Y04986152||Facile|H057NPGF|2/23/2022|1647|||4765|In attesa scatto|10/26/2022
Y05032632||Facile|H05WKFHG|2/23/2022|599|||11710|Scatto Bloccato|10/26/2022
Y05039692||Facile|H06YJE10|2/23/2022|4.99|||300|Scatto Bloccato|10/26/2022
Y05034282||Facile|BZZPGAAF|2/23/2022|1995.5|||11881|Scatto Bloccato|10/26/2022
Y04099272||Facile|H02GTVWW|2/25/2022|998|||1076|Scatto Bloccato|10/26/2022
Y05003672||Facile|BT4T1AA1|2/23/2022|1635.6|||2620|Scatto Bloccato|10/26/2022
Y05028272||Facile|B2HD8AA7|2/23/2022|599|||12963|Scatto Bloccato|10/26/2022
Y04036852||Facile|BF4X9AA9|2/23/2022|1206.9|||1676|Scatto Bloccato|10/26/2022
Y05031552||Facile|H02YTFSR|2/23/2022|914|||6282|Scatto Bloccato|10/26/2022
Y05031832||Facile|AXH05AA5|2/23/2022|2197|||11943|Scatto Bloccato|10/26/2022
Y05033072||Facile|H05H0ZUU|2/23/2022|2696|||2192|Scatto Bloccato|10/26/2022
Y04926832||Facile|H01WW288|2/23/2022|897.9|||8936|Scatto Bloccato|10/26/2022
Y05026512||Facile|FX7NWAAV|2/23/2022|1217|||11612|Scatto Bloccato|10/26/2022
Y04692252||Facile|BR89ZAAZ|2/23/2022|1251.9|||1626|Scatto Bloccato|10/26/2022
Y04937462||Facile|FAB1ZAAZ|2/23/2022|699|||3688|Scatto Bloccato|10/26/2022
Y05030022||Facile|H07H6YXX|2/23/2022|1298|||12498|Scatto Bloccato|10/26/2022
Y04720582||Facile|H06148VV|2/23/2022|978|||11941|Scatto Bloccato|10/26/2022
Y04728872||Facile|GKU0FAAF|2/23/2022|1228|||12554|Scatto Bloccato|10/26/2022
Y04215172||Facile|H01L7XKK|2/23/2022|1128|||10565|Scatto Bloccato|10/26/2022
Y05003812||Facile|H02P1LPN|2/23/2022|1504|||2620|Scatto Bloccato|10/26/2022
Y04894712||Facile|H021T5LL|2/23/2022|2248|||12660|Scatto Bloccato|10/26/2022
Y04976222||Facile|BZPZBAAB|2/23/2022|599|||6184|Scatto Bloccato|10/26/2022
Y05029702||Facile|H0630677|2/23/2022|4347|||11876|Scatto Bloccato|10/26/2022
Y05007162||Facile|GEAHEAAD|2/23/2022|1198|||2505|Scatto Bloccato|10/26/2022
Y05032132||Facile|B6VXKAAK|2/23/2022|2497|||3469|Scatto Bloccato|10/26/2022
Y04958032||Facile|H021ZRGF|2/23/2022|1345|||7054|Scatto Bloccato|10/26/2022
Y05026672||Facile|B0F68AA8|2/23/2022|2102.45|||2206|Scatto Bloccato|10/26/2022
Y04891752||Facile|AEAHVAAU|2/23/2022|2668.3|||8871|In attesa scatto|10/26/2022
Y05034062||Facile|H06L8311|2/25/2022|1969|||7877|Scatto Bloccato|10/26/2022
Y05004902||Facile|BKF2YAAY|2/23/2022|1971|||6184|Scatto Bloccato|10/26/2022
Y05028772||Facile|H04XZESR|2/23/2022|1797|||12596|Scatto Bloccato|10/26/2022
Y05037362||Facile|H01KF688|2/23/2022|5542|||6444|Scatto Bloccato|10/26/2022
Y05027352||Facile|FBWADAAB|2/23/2022|599|||56093|Scatto Bloccato|10/26/2022
Y05036992||Facile|H062V1FF|2/23/2022|3573|||9621|Scatto Bloccato|10/26/2022
Y05029912||Facile|H021ZBSR|2/23/2022|1526|||11076|Scatto Bloccato|10/26/2022
Y05030292||Facile|H05XJ7GG|2/23/2022|599|||1604|Scatto Bloccato|10/26/2022
Y05042312||Facile|H032PKNM|2/24/2022|2897|||60844|Scatto Bloccato|10/26/2022
Y04805302||Facile|AHXTPAB9|2/25/2022|1098|||12236|Scatto Bloccato|10/26/2022
Y04978282||Facile|D1JVGAAG|2/23/2022|999|||3281|Scatto Bloccato|10/26/2022
Y04733022||Facile|H07H6K54|2/23/2022|599|||3666|Scatto Bloccato|10/26/2022
Y05028102||Facile|H05TEVXX|2/23/2022|1317|||3537|In attesa scatto|10/26/2022
Y04934292||Facile|H06J38NN|2/23/2022|1228|||4048|Scatto Bloccato|10/26/2022
Y05027642||Facile|BVL73AA3|2/23/2022|599|||5513|Scatto Bloccato|10/26/2022
Y05003242||Facile|H07ES3A2|2/23/2022|599|||8936|Scatto Bloccato|10/26/2022
Y04475212||Facile|H057VJLK|2/23/2022|948|||12568|Scatto Bloccato|10/26/2022
Y04664092||Facile|H050YEFE|2/23/2022|1198|||6241|Scatto Bloccato|10/26/2022
Y05054162||Facile|F591ZAAZ|2/24/2022|948|||10089|Scatto Bloccato|10/26/2022
Y05036362||Facile|H013V733|2/25/2022|1032.45|||3666|Scatto Bloccato|10/26/2022
Y04573382||Facile|ED7V5AA5|2/23/2022|1309.4|||12346|Scatto Bloccato|10/26/2022
Y05023542||Facile|DH93NAAN|2/23/2022|1898|||11941|Scatto Bloccato|10/26/2022
Y05030392||Facile|D5VRWAAV|2/23/2022|599|||8496|In attesa scatto|10/26/2022
Y03982042||Facile|F7B60AA0|2/23/2022|2397|||12236|Scatto Bloccato|10/26/2022
Y05036952||Facile|H06L0PLK|2/23/2022|599|||6559|Scatto Bloccato|10/26/2022
Y05003042||Facile|H065XN21|2/23/2022|978|||12393|Scatto Bloccato|10/26/2022
Y05031072||Facile|H07HLZRR|2/23/2022|599|||12687|Scatto Bloccato|10/26/2022
Y05039122||Facile|H07H61ZZ|2/23/2022|1198|||10400|Scatto Bloccato|10/26/2022
Y05032932||Facile|H07GFE98|2/23/2022|599|||10708|Scatto Bloccato|10/26/2022
Y05028292||Facile|AKMY7AA7|2/24/2022|1098|||11710|Scatto Bloccato|10/26/2022
Y04884252||Facile|FK4MMAAL|2/23/2022|599|||12089|Scatto Bloccato|10/26/2022
Y05027652||Facile|H069YF54|2/23/2022|599|||3851|Scatto Bloccato|10/26/2022
Y05029012||Facile|H07FSJBA|2/23/2022|509.16|||12272|Scatto Bloccato|10/26/2022
Y05029892||Facile|H06BMN43|2/23/2022|1168.06|||12499|Scatto Bloccato|10/26/2022
Y05036052||Facile|H0565511|2/23/2022|858.16|||3281|Scatto Bloccato|10/26/2022
Y05035702||Facile|E73VKAAK|2/23/2022|2198|||10645|Scatto Bloccato|10/26/2022
Y04882222||Facile|A8N30AA0|2/23/2022|1198|||3666|Scatto Bloccato|10/26/2022
Y04463892||Facile|BDX36AA6|2/23/2022|2327|||12219|Scatto Bloccato|10/26/2022
Y04395252||Facile|H07A9433|2/24/2022|874|||2822|Scatto Bloccato|10/26/2022
Y03799582||Facile|DA96TAAT|12/23/2021|299|||11621|In attesa scatto|8/24/2022
Y04092770|3014255190|365|H05PF6TT|1/18/2022|714|||12011|Accepted|1/17/2022
Y05839011|3014317151|Facile|EBFD0AAZ|5/18/2022|2446|||12011|Accepted|4/1/2022
Y08093001|3014347292|Facile|H06V16EE|7/20/2022|1016.1|||11692|Accepted|7/20/2022
Y03517102||Facile|GETVYAAY|12/6/2021|299|||2100|In attesa scatto|8/7/2022
Y03535302||Facile|GAXB8AA7|12/7/2021|948|||11876|In attesa scatto|8/8/2022
Y03782292||Facile|H03UKHVU|12/22/2021|1213|||10574|In attesa scatto|8/23/2022
Y03822752||Facile|H07H4A76|12/27/2021|499|||11852|In attesa scatto|8/28/2022
Y03831732||Facile|H07H35ZZ|12/28/2021|848|||8496|In attesa scatto|8/29/2022
Y03359982||Facile|H04MPKLK|12/28/2021|4276|||12516|In attesa scatto|8/30/2022
Y03894452||Facile|F4F47AA7|1/5/2022|5696|||10669|In attesa scatto|9/5/2022
Y04041332||Facile|H06NWHUT|1/17/2022|2903|||2424|In attesa scatto|9/19/2022
Y03567502||Facile|H06YBX22|12/7/2021|1429|||31815|In attesa scatto|10/8/2022
Y03536862||Facile|A3MHKAAJ|12/7/2021|379|||32817|Scatto Bloccato|10/8/2022
Y02003911|3014206632|Facile|AM0XDAAD|10/1/2021|3608.59|||12214|Accepted|10/1/2021
Y03169851|3014233570|Facile|FNLTFAAE|11/18/2021|948|||31618|Accepted|11/18/2021
Y04357070|3014265596|365|BVNXHAAH|2/2/2022|6219|||12102|Accepted|1/26/2022
Y04121532|3014424414|Facile|GP4JBAAA|1/20/2023|1756.9|||2042|Accepted|9/22/2022
Y11456511|3014425235|Facile|EEEXAAAW|1/23/2023|4003.95|||11076|Firmata - in attesa approvazione|1/14/2023
Y11554411||Facile|H07H8GNM|1/18/2023|1985.59|||12393|Bozza|1/18/2023
Y11635581||Facile|DH3W2AA2|1/23/2023|399|||7849|Bozza|1/23/2023
Y11642791|3014425263|Facile|F97ZUAAU|1/23/2023|2319|||12141|Accepted|1/23/2023
Y11644041||Facile|H06LN7NN|1/23/2023|4543|||3627|Presentata|1/23/2023
Y11647641||Facile|FJ92LAAL|1/23/2023|754.95|||4438|Bozza|1/23/2023
Y11649560||365|H033FG65|1/23/2023|14599|||11076|Bozza|1/23/2023
Y11650681||Facile|FRAJ1AA0|1/23/2023|757.8|||6052|Bozza|1/23/2023
Y11652131||Facile|DD429AA9|1/23/2023|3201.11|||8871|Bozza|1/23/2023
Y11652291||Facile|E3SKJAAH|1/23/2023|2293|||8871|Bozza|1/23/2023
Y11652301||Facile|H06FHTRP|1/23/2023|4597|||12888|Bozza|1/23/2023
Y11657021||Facile|DTDMSAAR|1/23/2023|1291.03|||8871|Bozza|1/23/2023
Y11658121||Facile|F5NT3AA2|1/23/2023|2858|||8871|Bozza|1/23/2023
Y11668440||365|BZ2EXAAW|1/24/2023|755.63|||9370|Accepted|1/24/2023
Y11668911||Facile|H06R2M98|1/24/2023|1847|||9364|In Firma Cartacea|1/24/2023
Y11668941||Facile|EHUZFAAF|1/24/2023|2813|||12102|In Firma Cartacea|1/24/2023
Y11669070||365|D7KBFAAE|1/24/2023|0|||12561|Bozza|1/24/2023
Y11669150||365|DJMSYAAX|1/24/2023|793|||12309|In Firma Cartacea|1/24/2023
Y05695542||Facile|H01UFDGF|3/25/2022|599|||992|Scatto Bloccato|1/24/2023
Y05703332||Facile|E4T3PAAP|3/25/2022|1497|||992|Scatto Bloccato|1/24/2023
Y05712332||Facile|FGSZZAAZ|3/25/2022|1099|||992|Scatto Bloccato|1/24/2023
Y05702392||Facile|G26P0AAZ|3/25/2022|1677|||992|Scatto Bloccato|1/24/2023
Y05705422||Facile|H021W0ZZ|3/25/2022|899|||992|Scatto Bloccato|1/24/2023
Y11669340||365|BSJD4AA3|1/24/2023|448|||12123|Bozza|1/24/2023
Y05739272||Facile|H01Z4N98|3/25/2022|1098|||992|Scatto Bloccato|1/24/2023
Y11669361||Facile|FRUMTAAS|1/24/2023|1682.2|||10034|Bozza|1/24/2023
Y11669381||Facile|FLGR1AA0|1/24/2023|1148|||12213|Bozza|1/24/2023
Y11669461||Facile|H06TRJ76|1/24/2023|599|||12102|Bozza|1/24/2023
Y11669500||365|FY1SGAAF|1/24/2023|3996.9|||7212|In Firma Cartacea|1/24/2023
Y11669550||365|DDPJXAAW|1/24/2023|2699|||2175|Bozza|1/24/2023
Y11669741||Facile|H06907EE|1/24/2023|0|||12393|Bozza|1/24/2023
Y11669760||365|ERN6KAAK|1/24/2023|4338|||1300|Presentata|1/24/2023
Y05695802||Facile|BWXK9AA8|3/25/2022|748|||992|Scatto Bloccato|1/24/2023
Y11669831||Facile|BGK9HAAH|1/24/2023|858.4|||7849|Bozza|1/24/2023
Y11669860||365|FDRZWAAW|1/24/2023|997|||1558|Bozza|1/24/2023
Y11669881||Facile|H02Y9TGG|1/24/2023|1128|||8422|Bozza|1/24/2023
Y11669900||365|EHT7RAAR|1/18/2023|399|||30221|Bozza|1/24/2023
Y11669911||Facile|H07MT766|1/24/2023|0|||10879|Bozza|1/24/2023
Y05659802||Facile|H01UJX99|3/25/2022|948|||992|Scatto Bloccato|1/24/2023
Y05697032||Facile|H007JE54|3/25/2022|699|||992|Scatto Bloccato|1/24/2023
Y05599112||Facile|BGR9GAAG|3/25/2022|349|||992|Scatto Bloccato|1/24/2023
Y11669990||365|H0011YRR|1/24/2023|0|||11973|Bozza|1/24/2023
Y11670031||Facile|BGD4TAAT|1/24/2023|1089|||12490|Bozza|1/24/2023
Y11670020||365|BUA5LAAL|1/24/2023|0|||5541|Bozza|1/24/2023
Y11670041||Facile|GM1LHAAG|1/24/2023|599|||12993|Bozza|1/24/2023
Y04546742||Facile|G1V8XAAX|2/9/2022|1643.4|ANN||11793|Annullata|10/12/2022
Y09631161|3014380514|Facile|AM0XDAAD|10/14/2022|3665|||12214|Accepted|10/14/2022
Y03906942||Facile|FX972AA2|1/3/2022|299|||31815|Scatto Bloccato|11/4/2022
Y03907802||Facile|FKU9JAAJ|1/3/2022|549|||30110|Scatto Bloccato|11/4/2022
Y03916372||Facile|BNUAPAAN|1/3/2022|499|||30110|Scatto Bloccato|11/4/2022
Y03905412||Facile|H02Y4MXW|1/4/2022|449|||32218|Scatto Bloccato|11/5/2022
Y03903662||Facile|H02LLBML|1/4/2022|349|||32218|Scatto Bloccato|11/5/2022
Y03913352||Facile|H02M9RAR|1/4/2022|698|||30110|Scatto Bloccato|11/5/2022
Y03914512||Facile|GGPF7AA6|1/4/2022|398|||992|Scatto Bloccato|11/5/2022
Y03917142||Facile|BLWP1AA0|1/5/2022|429|||30110|Scatto Bloccato|11/6/2022
Y03913332||Facile|H01LLMBA|1/5/2022|278|||32218|Scatto Bloccato|11/6/2022
Y03915692||Facile|AXLVAAAU|1/5/2022|349|||30110|Scatto Bloccato|11/6/2022
