contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y11403161||Facile|H0575F65|1/11/2023|1948|||12994|Bozza|1/12/2023
Y11558381||Facile|D2KLXAAW|1/18/2023|2837|||11141|Bozza|1/18/2023
Y11580880||365|BF6W1AA1|1/21/2023|14499.85|||12810|In Firma Cartacea|1/19/2023
Y11616200||365|H07H5XMM|1/21/2023|5272.98|||8564|Firmata - in attesa approvazione|1/21/2023
Y11616761||Facile|H07A2RWV|1/21/2023|7719.11|||11852|Bozza|1/21/2023
Y11616841||Facile|AGJY6AA6|1/21/2023|90|||300|Accepted|1/21/2023
Y11616851||Facile|H0575F65|1/21/2023|1948||1/21/2023|12994|Annullata|1/21/2023
Y11616881||Facile|H0575F65|1/21/2023|1753.21||1/21/2023|12994|Annullata|1/21/2023
Y11616871||Facile|H07UGY22|1/21/2023|0|||300|Accepted|1/21/2023
Y11616891||Facile|H0704GXW|1/21/2023|539.1|||12992|Bozza|1/21/2023
Y11616901||Facile|H0575F65|1/21/2023|1753.21||1/21/2023|12994|Annullata|1/21/2023
Y04031052||Facile|F5BDPAAN|1/17/2022|4652.85|||9359|Scatto Bloccato|9/18/2022
Y04099102||Facile|BYFPKAAJ|1/17/2022|1653.45|||12630|Scatto Bloccato|9/19/2022
Y04063072||Facile|DWTKFAAE|1/17/2022|7439|||6444|Scatto Bloccato|9/19/2022
Y03954792||Facile|B1W3MAAM|1/17/2022|1098|||3666|Scatto Bloccato|9/19/2022
Y04101852||Facile|H07HKPHG|1/17/2022|499|||12568|Scatto Bloccato|9/19/2022
Y04041332||Facile|H06NWHUT|1/17/2022|2903|||2424|Scatto Bloccato|9/19/2022
Y04105412||Facile|H07H5FNM|1/17/2022|2336.5|||4459|Scatto Bloccato|9/19/2022
Y04069452||Facile|H04AHG43|1/17/2022|1897|||12078|Scatto Bloccato|9/19/2022
Y04130292||Facile|BUAL1AA0|1/18/2022|3747|||8874|Scatto Bloccato|9/19/2022
Y04130072||Facile|BUAL1AA0|1/18/2022|977.69|||8874|Scatto Bloccato|9/19/2022
Y04041682||Facile|H0589N10|1/18/2022|1098|||8318|Scatto Bloccato|9/19/2022
Y04106862||Facile|AT5Y7AA7|1/19/2022|1649|||2469|Scatto Bloccato|9/19/2022
Y04014332||Facile|H065NY66|1/18/2022|3746|||12325|Scatto Bloccato|9/20/2022
Y04122512||Facile|H01L1TYY|1/18/2022|1128|||10565|Scatto Bloccato|9/20/2022
Y04013622||Facile|BD9R8AA7|1/18/2022|1047.2|||12939|Scatto Bloccato|9/20/2022
Y03927502||Facile|H06S0VJJ|1/18/2022|2301.45|||6444|Scatto Bloccato|9/20/2022
Y04013722||Facile|B3249AA9|1/18/2022|976.9|||12939|Scatto Bloccato|9/20/2022
Y04129362||Facile|H01FP644|1/18/2022|41147|||4459|Scatto Bloccato|9/20/2022
Y04098362||Facile|H04FKT87|1/18/2022|1747|||1056|Scatto Bloccato|9/20/2022
Y04110362||Facile|E22KXAAW|1/18/2022|3045.8|||8840|Scatto Bloccato|9/20/2022
Y04121152||Facile|F6WFKAAJ|1/18/2022|765.15|||11130|Scatto Bloccato|9/20/2022
Y04121412||Facile|H07H5F0Z|1/18/2022|2446|||4617|Scatto Bloccato|9/20/2022
Y04132732|3014423365|Facile|H06YK988|1/18/2023|8359.5|||12607|Accepted|9/20/2022
Y04056082||Facile|B4STDAAB|1/18/2022|548|||10490|Scatto Bloccato|9/20/2022
Y03975512||Facile|AX25BAAB|1/18/2022|1155.44|||9361|Scatto Bloccato|9/20/2022
Y04121802||Facile|H07GF599|1/18/2022|717.65|||8871|Scatto Bloccato|9/20/2022
Y03960362||Facile|B6LYMAAM|1/19/2022|1525.9|||1439|Scatto Bloccato|9/20/2022
Y04160792||Facile|H01T5KXW|1/19/2022|1228.45|||12564|Scatto Bloccato|9/20/2022
Y04122652||Facile|BNDMUAAT|1/19/2022|3083.45|||9972|Scatto Bloccato|9/20/2022
Y04156872||Facile|H05W8766|1/19/2022|1847|||11621|Scatto Bloccato|9/20/2022
Y03959262||Facile|A2WXJAAJ|1/19/2022|878.9|||3063|Scatto Bloccato|9/20/2022
Y04158612||Facile|FZYTZAAZ|1/19/2022|6480.9|||6282|Scatto Bloccato|9/20/2022
Y04155622||Facile|EJ08YAAY|1/19/2022|1351.9|||1439|Scatto Bloccato|9/20/2022
Y04166752||Facile|H06Z9V00|1/20/2022|1098|||6790|Scatto Bloccato|9/20/2022
Y03217612||Facile|APAKJAAH|11/20/2021|557.2|||31815|Scatto Bloccato|9/20/2022
Y04123822||Facile|DJ072AA2|1/20/2022|4300.9|||4105|Scatto Bloccato|9/21/2022
Y04201392||Facile|GM7MRAAP|1/20/2022|2597|||6444|Scatto Bloccato|9/21/2022
Y04171362||Facile|H07H5HDB|1/20/2022|1227|||10425|Scatto Bloccato|9/21/2022
Y04193332||Facile|AK696AA6|1/20/2022|2995|||8535|Scatto Bloccato|9/21/2022
Y04190242||Facile|H049A6GG|1/20/2022|2868|||6444|Scatto Bloccato|9/21/2022
Y05598182||Facile|H07H8YZZ|3/22/2022|948|||6901|In attesa scatto|11/22/2022
Y05592012||Facile|H067M744|3/22/2022|948|||12699|In attesa scatto|11/22/2022
Y05596762||Facile|H06Y4444|3/22/2022|1198|||56160|In attesa scatto|11/22/2022
Y05569682||Facile|H021RN54|3/22/2022|948|||6040|In attesa scatto|11/22/2022
Y05393142||Facile|BD3P9AA8|3/22/2022|1996.6|||8936|In attesa scatto|11/22/2022
Y05316162||Facile|B94BAAAB|3/22/2022|2302.95|||9569|In attesa scatto|11/22/2022
Y05592062||Facile|H050HFNM|3/22/2022|629|||4635|In attesa scatto|11/22/2022
Y05458902||Facile|H05NELSR|3/22/2022|1352.45|||6790|In attesa scatto|11/22/2022
Y05515492||Facile|H049R8VV|3/22/2022|1603|||4868|In attesa scatto|11/22/2022
Y05592172||Facile|H068K7WW|3/22/2022|1248|||4868|In attesa scatto|11/22/2022
Y05602282||Facile|H01DXYHH|3/22/2022|599|||12885|In attesa scatto|11/22/2022
Y05581512||Facile|EDVRHAAG|3/23/2022|1198|||2018|In attesa scatto|11/22/2022
Y05083182||Facile|BBHPYAAX|3/22/2022|1955.9|||9972|In attesa scatto|11/22/2022
Y05594352||Facile|H07H8YGG|3/22/2022|2643|||1300|In attesa scatto|11/22/2022
Y05593442||Facile|BX6PZAAY|3/22/2022|599|||11550|In attesa scatto|11/22/2022
Y05591982||Facile|H04U8TDD|3/22/2022|7342|||12439|In attesa scatto|11/22/2022
Y04986592||Facile|BU04DAAD|3/22/2022|1118|||12660|In attesa scatto|11/22/2022
Y05491762||Facile|FZPKTAAS|3/22/2022|1224.95|||4626|In attesa scatto|11/22/2022
Y05582132||Facile|H01VEV66|3/22/2022|1240.63|||12003|In attesa scatto|11/22/2022
Y05597352||Facile|H0163PSR|3/22/2022|948|||56165|In attesa scatto|11/22/2022
Y05595762||Facile|H07H8YNN|3/22/2022|3046|||12241|In attesa scatto|11/22/2022
Y03961682||Facile|H0432FXW|3/22/2022|948|||12526|In attesa scatto|11/22/2022
Y05582772||Facile|H05RTGZY|3/22/2022|599|||12019|In attesa scatto|11/22/2022
Y05528282||Facile|B42JGAAF|3/22/2022|1198|||12545|In attesa scatto|11/22/2022
Y05621392||Facile|H06P9UEE|3/23/2022|1067|||7252|In attesa scatto|11/23/2022
Y05612062||Facile|BU85UAAU|3/23/2022|4430.35|||9949|In attesa scatto|11/23/2022
Y05563102||Facile|H07B3HWV|3/23/2022|948|||10794|In attesa scatto|11/23/2022
Y05357062||Facile|H007PVZZ|3/23/2022|948|||12135|In attesa scatto|11/23/2022
Y05595592||Facile|H060DLML|3/23/2022|948|||12722|In attesa scatto|11/23/2022
Y05415032||Facile|H07EN666|3/23/2022|379|||12526|In attesa scatto|11/23/2022
Y05622192||Facile|H054JMML|3/23/2022|379|||1121|In attesa scatto|11/23/2022
Y05630202||Facile|F6SJXAAW|3/23/2022|728|||8496|In attesa scatto|11/23/2022
Y05529462||Facile|BHG5BAAB|3/23/2022|599|||3238|In attesa scatto|11/23/2022
Y05528262||Facile|AS8EGAAF|3/23/2022|2804.35|||9569|In attesa scatto|11/23/2022
Y04827882||Facile|D9Z6LAAL|3/23/2022|3813.8|||7339|In attesa scatto|11/23/2022
Y05625202||Facile|E8AJ5AA4|3/23/2022|599|||3068|In attesa scatto|11/23/2022
Y05615402||Facile|E6TDAAAD|3/23/2022|2497|||11943|In attesa scatto|11/23/2022
Y05621662||Facile|H06KUPXW|3/23/2022|599|||11141|In attesa scatto|11/23/2022
Y05364222||Facile|G1UMYAAX|3/23/2022|1148|||1980|In attesa scatto|11/23/2022
Y05630912||Facile|FEV2AAA2|3/23/2022|948|||2175|In attesa scatto|11/23/2022
Y05550022||Facile|H0676UFF|3/23/2022|948|||1642|In attesa scatto|11/23/2022
Y05614662||Facile|H07H8Z11|3/23/2022|948|||8725|In attesa scatto|11/23/2022
Y05614592||Facile|H06Z47VV|3/23/2022|2497|||10885|In attesa scatto|11/23/2022
Y05617572||Facile|H014RGNM|3/23/2022|1197|||11327|In attesa scatto|11/23/2022
Y05619782||Facile|H01DN6PP|3/23/2022|625.95|||6262|In attesa scatto|11/23/2022
Y05601872||Facile|H0570G65|3/23/2022|2612|||4459|In attesa scatto|11/23/2022
Y05574442||Facile|DWKX3AA3|3/23/2022|369|||12338|In attesa scatto|11/23/2022
Y05573272||Facile|H06DNTFE|3/23/2022|599|||12236|In attesa scatto|11/23/2022
Y05581062||Facile|A4M9XAAX|3/23/2022|625.95|||2042|Scatto Bloccato|11/23/2022
Y05584262||Facile|BJKL2AA1|3/23/2022|1705.95|||5985|In attesa scatto|11/23/2022
Y05621742||Facile|FNKADAAB|3/24/2022|4797|||11876|In attesa scatto|11/23/2022
Y05616532||Facile|AZKB6AA5|3/23/2022|1281.9|||2917|In attesa scatto|11/23/2022
Y05584242||Facile|B4FB5AA4|3/23/2022|627.42|||3913|In attesa scatto|11/23/2022
Y05625712||Facile|H0633FZY|3/23/2022|1198|||5771|In attesa scatto|11/23/2022
Y05620682||Facile|H0011P10|3/23/2022|974.95|||11992|In attesa scatto|11/23/2022
Y04724122||Facile|H06HBY88|3/23/2022|3547|||12345|In attesa scatto|11/23/2022
Y05617382||Facile|BJJN0AAZ|3/23/2022|699|||3627|In attesa scatto|11/23/2022
Y05454102||Facile|A46YZAAZ|3/23/2022|1627.98|||12715|In attesa scatto|11/23/2022
Y05622242||Facile|H06607A7|3/23/2022|2598|||60854|Scatto Bloccato|11/23/2022
Y05592132||Facile|EVMBLAAK|3/23/2022|499|||9274|In attesa scatto|11/23/2022
Y05545312||Facile|B2RYBAAB|3/23/2022|1747|||12804|Scatto Bloccato|11/23/2022
Y05615452||Facile|H048HR87|3/23/2022|748|||11141|In attesa scatto|11/23/2022
Y05500132||Facile|FJZHJAAH|3/23/2022|499|||9545|In attesa scatto|11/23/2022
Y05576492||Facile|H051MA65|3/23/2022|599|||12248|Scatto Bloccato|11/23/2022
Y05598482||Facile|H01MX5GG|3/23/2022|599|||56138|In attesa scatto|11/23/2022
Y04758582||Facile|F6E97AA7|3/23/2022|599|||8936|In attesa scatto|11/23/2022
Y05356222||Facile|H062RLPN|3/23/2022|2497|||12673|In attesa scatto|11/23/2022
Y05614352||Facile|H07H8Y77|3/23/2022|948|||6282|In attesa scatto|11/23/2022
Y05617172||Facile|H02M4NED|3/23/2022|948|||10490|In attesa scatto|11/23/2022
Y05614172||Facile|H059FBTS|3/23/2022|599|||12353|In attesa scatto|11/23/2022
Y05621092||Facile|H01H0011|3/23/2022|1198|||11540|In attesa scatto|11/23/2022
Y05633402||Facile|A0TNGAAF|3/23/2022|599|||9002|In attesa scatto|11/23/2022
Y05008982||Facile|FAS9AAA8|3/23/2022|3452|||12447|In attesa scatto|11/23/2022
Y05476212||Facile|B5EEAAAD|3/23/2022|2194|||8523|In attesa scatto|11/23/2022
Y05621532||Facile|H07H6E21|3/23/2022|1198|||2100|In attesa scatto|11/23/2022
Y05630062||Facile|H063ULGF|3/23/2022|948|||12726|In attesa scatto|11/23/2022
Y05614242||Facile|H016WP87|3/23/2022|599|||12439|In attesa scatto|11/23/2022
Y05620402||Facile|H07H80KK|3/23/2022|4847|||2505|In attesa scatto|11/23/2022
Y05615252||Facile|H05L8W44|3/23/2022|5443|||11799|Scatto Bloccato|11/23/2022
Y05543562||Facile|H07H8MTS|3/23/2022|599|||9989|In attesa scatto|11/23/2022
Y05617132||Facile|H07A2ZSS|3/23/2022|599|||12261|In attesa scatto|11/23/2022
Y05574392||Facile|H02U67XX|3/23/2022|4514|||11955|In attesa scatto|11/23/2022
Y05548332||Facile|EE5TDAAD|3/23/2022|1598|||8464|In attesa scatto|11/23/2022
Y05614162||Facile|BLGY4AA4|3/25/2022|1281.9|||10009|In attesa scatto|11/23/2022
Y05419062||Facile|H052TD76|3/23/2022|948|||12210|In attesa scatto|11/23/2022
Y05620662||Facile|H02S2644|3/23/2022|948|||6846|In attesa scatto|11/23/2022
Y05527592||Facile|B6DXZAAZ|3/23/2022|599|||56093|In attesa scatto|11/23/2022
Y05630382||Facile|BTALUAAT|3/23/2022|858.16|||12912|In attesa scatto|11/23/2022
Y05627002||Facile|H05BM1TT|3/23/2022|948|||9029|In attesa scatto|11/23/2022
Y05491902||Facile|B4WGNAAM|3/23/2022|599|||56093|In attesa scatto|11/23/2022
Y05494872||Facile|H07H8GNM|3/23/2022|2397|||12393|In attesa scatto|11/23/2022
Y05242612||Facile|A48RKAAJ|3/23/2022|599|||4459|In attesa scatto|11/23/2022
Y05448492||Facile|ERGV2AA2|3/23/2022|599|||3913|In attesa scatto|11/23/2022
Y04205512||Facile|H02Z4SLK|2/20/2022|1128|||5088|In attesa scatto|10/23/2022
Y03823982||Facile|H01N9DVU|12/23/2021|349|||992|Scatto Bloccato|10/24/2022
Y03799582||Facile|DA96TAAT|12/23/2021|299|||11621|Scatto Bloccato|8/24/2022
Y02041521|3014223805|Facile|BWUZTABA|10/29/2021|6700|||8871|Accepted|10/4/2021
Y04055451|3014254579|Facile|H05AM2LL|1/17/2022|22610|||11146|Accepted|1/14/2022
Y04063970|3014254558|365|A38SMAAL|1/17/2022|2900.2|||8592|Accepted|1/14/2022
Y01194142||Facile|H03WJNAM|8/30/2021|6897|||9827|Scatto Bloccato|5/2/2022
Y00232042||Facile|DGJD4AA3|7/2/2021|1799|||992|Scatto Bloccato|5/3/2022
Y02225042||Facile|H015F2SS|10/15/2021|1900.65|||8871|Scatto Bloccato|6/17/2022
Y02098452||Facile|H05VJL10|10/18/2021|2410|||60810|Scatto Bloccato|6/20/2022
Y02438572||Facile|H05U2RWV|10/19/2021|648|||12795|Scatto Bloccato|6/21/2022
Y02474782||Facile|H07GWMKJ|10/20/2021|4396|||1810|Scatto Bloccato|6/22/2022
Y02216592||Facile|H01FLE10|10/20/2021|848|||7783|Scatto Bloccato|6/22/2022
Y02546352||Facile|H07GWPAP|10/22/2021|299|||12158|Scatto Bloccato|6/24/2022
Y02548572||Facile|H06PFAGF|10/22/2021|1298|||11852|Scatto Bloccato|6/24/2022
Y02513092||Facile|H05VPSUT|10/23/2021|1649|||12447|Scatto Bloccato|6/25/2022
Y02427202||Facile|H06153LL|10/25/2021|399|||12107|Scatto Bloccato|6/25/2022
Y02608422||Facile|H07GWL21|10/27/2021|299|||6040|Scatto Bloccato|6/29/2022
Y02665462||Facile|H008GATS|10/27/2021|4298|||4459|Scatto Bloccato|6/29/2022
Y01901962||Facile|H07GUFTS|9/29/2021|119|||0|Scatto Bloccato|6/1/2022
Y02209712||Facile|H07GV3KK|10/11/2021|601|||3238|Scatto Bloccato|6/13/2022
Y02198032||Facile|H01XHL54|10/11/2021|1857|||11141|Scatto Bloccato|6/13/2022
Y02243692||Facile|H07D93YY|10/12/2021|798|||11560|Scatto Bloccato|6/14/2022
Y01854392||Facile|H0670F43|10/13/2021|898|||2311|Scatto Bloccato|6/15/2022
Y02699852||Facile|H07ENH10|10/28/2021|499|||4670|Scatto Bloccato|6/30/2022
Y02672052||Facile|H06X7BLK|10/29/2021|1997|||12125|Scatto Bloccato|7/1/2022
Y02730482||Facile|H07G0299|10/29/2021|898|||11560|Scatto Bloccato|7/1/2022
Y01214052||Facile|EXZT4AA4|8/31/2021|1586|||12122|Scatto Bloccato|7/2/2022
Y02780432||Facile|H01R8B32|10/30/2021|928|||10490|Scatto Bloccato|7/2/2022
Y02823382||Facile|H05TRA43|11/3/2021|3246|||7791|Scatto Bloccato|7/6/2022
Y02797222||Facile|H05UVSDB|11/4/2021|1597|||4405|Scatto Bloccato|7/6/2022
Y02913352||Facile|H06XKXDD|11/8/2021|1688|||2102|Scatto Bloccato|7/11/2022
Y02731782||Facile|H05SWTVV|11/8/2021|3046|||12109|Scatto Bloccato|7/11/2022
Y03135112||Facile|H06JYNSR|11/17/2021|1747|||12158|Scatto Bloccato|7/20/2022
Y03045152||Facile|H061J9PP|11/17/2021|648|||11666|Scatto Bloccato|7/20/2022
Y03164962||Facile|H07HK6EE|11/18/2021|2747|||12505|Scatto Bloccato|7/21/2022
Y02920202||Facile|GMUUPAAP|11/18/2021|649|||11948|Scatto Bloccato|7/21/2022
Y02003222||Facile|H0623RGF|11/20/2021|544|||10917|Scatto Bloccato|7/23/2022
Y03217582||Facile|H07HTFGF|11/22/2021|3795|||11750|Scatto Bloccato|7/23/2022
Y03230262||Facile|A6Y2HAAH|11/22/2021|299|||11541|Scatto Bloccato|7/25/2022
Y02882142||Facile|H05NL488|11/23/2021|3627|||12142|Scatto Bloccato|7/26/2022
Y03089852||Facile|H02UBZ44|11/23/2021|499|||8936|Scatto Bloccato|7/26/2022
Y03265892||Facile|AP32NAAN|11/23/2021|1948|||1642|Scatto Bloccato|7/26/2022
Y02700342||Facile|H06B9YPP|11/24/2021|1994|||7877|Scatto Bloccato|7/27/2022
Y03311992||Facile|H07E0BJH|11/25/2021|648|||7783|Scatto Bloccato|7/28/2022
Y03318962||Facile|H07H0SLK|11/25/2021|299|||9621|Scatto Bloccato|7/28/2022
Y03339962||Facile|H07H0WAW|11/26/2021|2547|||8135|Scatto Bloccato|7/29/2022
Y02917522||Facile|ALU2EAAE|11/26/2021|299|||12152|Scatto Bloccato|7/29/2022
Y03342132||Facile|H064LPDB|11/26/2021|1497|||10372|Scatto Bloccato|7/29/2022
Y03374662||Facile|H0593DXW|11/29/2021|1098|||12447|Scatto Bloccato|8/1/2022
Y03393262||Facile|H06SPE43|11/30/2021|1098|||7339|Scatto Bloccato|8/1/2022
Y03381182||Facile|H07H2D0Z|11/30/2021|948|||2311|Scatto Bloccato|8/1/2022
Y03338542||Facile|H06SPE43|11/30/2021|1098|||7339|Scatto Bloccato|8/1/2022
Y03399262||Facile|H07EBA76|11/30/2021|299|||5541|Scatto Bloccato|8/1/2022
Y03294582||Facile|H07AD199|11/30/2021|789|||60810|Scatto Bloccato|8/1/2022
Y02874392||Facile|D7NASAAR|11/30/2021|717.65|||8871|Scatto Bloccato|8/1/2022
Y03439532||Facile|H07FH6EE|12/1/2021|499|||8404|Scatto Bloccato|8/2/2022
Y03439612||Facile|H06TEA65|12/1/2021|4743|||12607|Scatto Bloccato|8/2/2022
Y03435822||Facile|H06UZ622|12/1/2021|1994|||12596|Scatto Bloccato|8/2/2022
Y11515900|3014422868|365|BZ9TGAAG|1/18/2023|1489|||2041|Accepted|1/17/2023
Y11520291|3014423065|Facile|E5ZDPAAN|1/18/2023|1022.2|||5361|Accepted|1/17/2023
Y11525741|3014423266|Facile|H06SG4NN|1/18/2023|12616.65|||9949|Accepted|1/17/2023
Y11539651|3014424117|Facile|B6ZD7AA6|1/20/2023|1602|||9122|Accepted|1/18/2023
Y11541561|3014423070|Facile|H0119E0Z|1/18/2023|1297|||5178|Accepted|1/18/2023
Y11579711|3014423803|Facile|DAWK9AA8|1/19/2023|2853|||2284|Accepted|1/19/2023
Y11581930|3014424090|365|AUJFAAAE|1/20/2023|1492|||2939|Accepted|1/19/2023
Y11599090|3014424183|365|DAU5WAAW|1/20/2023|4398|||9122|Accepted|1/20/2023
Y11603801||Facile|H0598THH|1/20/2023|1648|||12248|Presentata|1/20/2023
Y11615961||Facile|EKDLAAAK|1/21/2023|1647|||8025|In Firma Cartacea|1/21/2023
Y11615981||Facile|H01NS699|1/21/2023|1598|||8025|In Firma Cartacea|1/21/2023
Y11615991||Facile|BUV0KAAK|1/21/2023|999|||8025|In Firma Cartacea|1/21/2023
Y11616001||Facile|F7N8MAAM|1/20/2023|549|||30110|Bozza|1/21/2023
Y11616011||Facile|H02M9S87|1/21/2023|0|||300|Accepted|1/21/2023
Y04003602||Facile|B5DZDAAD|1/17/2022|2297|||1076|Scatto Bloccato|9/14/2022
Y04038082||Facile|EHFBGAAF|1/17/2022|767|||12009|Scatto Bloccato|9/15/2022
Y03958212||Facile|H01JF1VV|1/18/2022|499|||3063|Scatto Bloccato|9/15/2022
Y04291112||Facile|H009PFXW|1/24/2022|598|||992|Scatto Bloccato|11/25/2022
Y04296572||Facile|H06S2JZY|1/24/2022|349|||992|Scatto Bloccato|11/25/2022
Y05656952||Facile|H02165NN|3/25/2022|599|||12520|Scatto Bloccato|11/25/2022
Y05495972||Facile|DX91NAAN|3/25/2022|1784.85|||8840|In attesa scatto|11/25/2022
Y05691142||Facile|A6TXNAAN|3/25/2022|1529|||5238|In attesa scatto|11/25/2022
Y04755472||Facile|H058VXJJ|3/25/2022|2504.9|||9949|In attesa scatto|11/25/2022
Y05713682||Facile|H01DE7EE|3/25/2022|599|||1300|Scatto Bloccato|11/25/2022
Y05446512||Facile|H02DZ077|3/25/2022|599|||12152|In attesa scatto|11/25/2022
Y04885722||Facile|BAUMUAAT|3/25/2022|1224.95|||11084|In attesa scatto|11/25/2022
Y05713672||Facile|H05T5X77|3/25/2022|499|||11157|In attesa scatto|11/25/2022
Y05543132||Facile|H06B2BED|3/25/2022|1198|||9370|In attesa scatto|11/25/2022
Y05621892||Facile|BYM8TAAT|3/25/2022|948|||9545|Scatto Bloccato|11/25/2022
Y05710402||Facile|H02X68NN|3/25/2022|2047|||12466|In attesa scatto|11/25/2022
Y05451842||Facile|H0110X22|3/25/2022|5748|||3860|In attesa scatto|11/25/2022
Y05619452||Facile|H07H8YUU|3/25/2022|3046|||11876|In attesa scatto|11/25/2022
Y05618692||Facile|H07H80BB|3/25/2022|1098|||9149|In attesa scatto|11/25/2022
Y05691442||Facile|DYMSBAAA|3/28/2022|2747|||2041|In attesa scatto|11/25/2022
Y05695282||Facile|H06D2RKJ|3/25/2022|948|||12659|In attesa scatto|11/25/2022
Y05619252||Facile|DB0AZAAY|3/25/2022|699|||8191|Scatto Bloccato|11/25/2022
Y05701592||Facile|H02XSZAY|3/25/2022|599|||9274|In attesa scatto|11/25/2022
Y05691092||Facile|EZ4RWAAV|3/25/2022|599|||9346|In attesa scatto|11/25/2022
Y05708932||Facile|H07JHZUU|3/25/2022|948|||11304|In attesa scatto|11/25/2022
Y05452642||Facile|BVMKXAAW|3/25/2022|1198|||12011|In attesa scatto|11/25/2022
Y05699012||Facile|DEJPAAAN|3/25/2022|1098|||2042|In attesa scatto|11/25/2022
Y05476292||Facile|H066RW22|3/28/2022|948|||3693|In attesa scatto|11/25/2022
Y05669862||Facile|ABSZDAAD|3/25/2022|2737|||12273|In attesa scatto|11/25/2022
Y05646222||Facile|A5LWDAAD|3/25/2022|1571|||9008|In attesa scatto|11/25/2022
Y05676072||Facile|H06LU9TT|3/25/2022|599|||12440|In attesa scatto|11/25/2022
Y05573752||Facile|BWYXGAAG|3/25/2022|1341.6|||6610|In attesa scatto|11/25/2022
Y05502742||Facile|H06P6W88|3/25/2022|1198|||12261|In attesa scatto|11/25/2022
Y05414112||Facile|ETGL1AA0|3/25/2022|2098|||6517|In attesa scatto|11/25/2022
Y05206402||Facile|FWX3PAAP|3/25/2022|15345.4|||1626|Scatto Bloccato|11/25/2022
Y05651082||Facile|BA7VAAAV|3/25/2022|3822.95|||3063|In attesa scatto|11/25/2022
Y05517342||Facile|H062S3JJ|3/25/2022|1598|||12210|In attesa scatto|11/25/2022
Y04813562||Facile|H01689PP|3/25/2022|1388|||1479|In attesa scatto|11/25/2022
Y05714412||Facile|H07H8X33|3/25/2022|3107.16|||11973|In attesa scatto|11/25/2022
Y05713292||Facile|H07H8011|3/25/2022|948|||12545|In attesa scatto|11/25/2022
Y04761542||Facile|A3T2MAAM|3/29/2022|3269|||2018|In attesa scatto|11/25/2022
Y05693312||Facile|H06JN6SS|3/25/2022|599|||3851|In attesa scatto|11/25/2022
Y05622152||Facile|H01BHJGF|3/25/2022|625.95|||10097|In attesa scatto|11/25/2022
Y05710802||Facile|H04AJ155|3/25/2022|1748|||12971|In attesa scatto|11/25/2022
Y05710742||Facile|H0165SUT|3/25/2022|2248|||12596|In attesa scatto|11/25/2022
Y05548092||Facile|H01V6MBA|3/29/2022|599|||11030|In attesa scatto|11/25/2022
Y05598542||Facile|D57TYAAY|3/25/2022|1679|||4830|In attesa scatto|11/25/2022
Y05500612||Facile|BZKDFAAE|3/25/2022|729|||9149|In attesa scatto|11/25/2022
Y05273822||Facile|H06ZX222|3/25/2022|1128|||2826|In attesa scatto|11/25/2022
Y05712232||Facile|H02TB722|3/25/2022|599|||4636|In attesa scatto|11/25/2022
Y05691122||Facile|H07H8Z55|3/25/2022|599|||7783|In attesa scatto|11/25/2022
Y05691422||Facile|H06VXX88|3/25/2022|599|||12659|In attesa scatto|11/25/2022
Y05614572||Facile|H059X7BB|3/25/2022|1198|||12125|In attesa scatto|11/25/2022
Y05699152||Facile|EJGKLAAK|3/25/2022|3106.35|||12611|In attesa scatto|11/25/2022
Y05714152||Facile|H07JKSFE|3/25/2022|948|||8404|In attesa scatto|11/25/2022
Y05701742||Facile|H006YXEE|3/25/2022|599|||12273|In attesa scatto|11/25/2022
Y05602602||Facile|H06A3ZLL|3/25/2022|2248|||12409|In attesa scatto|11/25/2022
Y05592032||Facile|H07H5E98|3/25/2022|1098|||12120|In attesa scatto|11/25/2022
Y05664112||Facile|B5XBXAAW|3/25/2022|5061.8|||4670|In attesa scatto|11/25/2022
Y05625562||Facile|GHT25AA5|3/25/2022|2447|||11973|In attesa scatto|11/25/2022
Y05667052||Facile|H06NV1FF|3/25/2022|599|||12141|In attesa scatto|11/25/2022
Y05666452||Facile|GLJRDAAB|3/25/2022|599|||60889|In attesa scatto|11/25/2022
Y05688362||Facile|H07JE4LL|3/25/2022|1198|||10846|In attesa scatto|11/25/2022
Y05633812||Facile|FV8AVAAU|3/25/2022|1297|||12353|In attesa scatto|11/25/2022
Y05701572||Facile|BTV56AA6|3/25/2022|599|||9373|In attesa scatto|11/25/2022
Y05709282||Facile|H02ZMHED|3/25/2022|1198|||12912|In attesa scatto|11/25/2022
Y05633652||Facile|H07DSL32|3/26/2022|2346|||12638|In attesa scatto|11/26/2022
Y05196772||Facile|BVUBXAAW|3/30/2022|1151.9|||4452|In attesa scatto|11/26/2022
Y05728462||Facile|H07JK6A5|3/26/2022|948|||56165|In attesa scatto|11/26/2022
Y05728812||Facile|H0451L21|3/26/2022|948|||6846|In attesa scatto|11/26/2022
Y05728622||Facile|H07JK0PP|3/26/2022|948|||1088|In attesa scatto|11/26/2022
Y05701912||Facile|H02A8BUT|3/26/2022|948|||2505|In attesa scatto|11/26/2022
Y05729092||Facile|H07H3UPP|3/26/2022|948|||12513|In attesa scatto|11/26/2022
Y05729522||Facile|H0679UBB|3/26/2022|629|||2826|In attesa scatto|11/26/2022
Y05501822||Facile|H07H8G65|3/26/2022|1198|||11958|In attesa scatto|11/26/2022
